id, model-name, radio
1 , yolov2 , 1.3928454739821141
2 , squeezenetv1 , 2.5348262646322954
3 , resnet50 , 1.5301450212465544
4 , googlenet , 4.175200544247834
5 , vgg19 , 1.9608923971303445
6 , yolov2 , 1.344347307864969
7 , googlenet , 1.3668129130761428
8 , resnet50 , 1.6590116727630428
9 , squeezenetv1 , 5.367067432867493
10 , vgg19 , 1.6798222431040897
11 , yolov2 , 1.136919711197631
12 , vgg19 , 1.1242587362072332
13 , googlenet , 7.157048996153566
14 , resnet50 , 4.432724749396433
15 , squeezenetv1 , 10.1792931249742
16 , yolov2 , 1.083506242139414
17 , googlenet , 1.5989260020288119
18 , vgg19 , 1.1667588748073376
19 , resnet50 , 2.698921618699602
20 , squeezenetv1 , 5.2601651732923855
21 , yolov2 , 1.0892407882797752
22 , googlenet , 1.13322495404014
23 , vgg19 , 1.0
24 , resnet50 , 2.4616923221727585
25 , squeezenetv1 , 2.454582288018417
26 , yolov2 , 1.080065514455197
27 , vgg19 , 1.0
28 , googlenet , 6.282483494264971
29 , resnet50 , 2.562034052237314
30 , squeezenetv1 , 3.806345906045275
31 , yolov2 , 1.0723648158874741
32 , googlenet , 1.134926594054127
33 , vgg19 , 1.170618620385254
34 , resnet50 , 2.9039608732297872
35 , squeezenetv1 , 4.242437860673371
36 , yolov2 , 1.2253959454102459
37 , vgg19 , 1.1070732280696387
38 , googlenet , 6.249243523208431
39 , resnet50 , 2.8949307456856186
40 , squeezenetv1 , 3.8188672791334137
41 , vgg19 , 1.0
42 , googlenet , 6.180494583487687
43 , yolov2 , 8.158164720228369
44 , resnet50 , 3.063636522979419
45 , squeezenetv1 , 1.0877390426589923
46 , vgg19 , 1.0
47 , yolov2 , 6.799235414681907
48 , googlenet , 4.55173210681383
49 , resnet50 , 2.3513111506492708
50 , squeezenetv1 , 1.0742752089126475
51 , vgg19 , 1.0
52 , googlenet , 5.64207395815662
53 , resnet50 , 3.0682579689649647
54 , yolov2 , 8.626597450017648
55 , squeezenetv1 , 1.0939323188698793
56 , vgg19 , 1.0
57 , googlenet , 4.608909288565602
58 , resnet50 , 2.3750554580610412
59 , yolov2 , 7.820808402250755
60 , squeezenetv1 , 1.1098195861942868
61 , vgg19 , 1.0
62 , googlenet , 6.232566845197497
63 , resnet50 , 3.88868043603739
64 , yolov2 , 9.874439690309508
65 , squeezenetv1 , 3.755048825304324
66 , googlenet , 1.1133716577401251
67 , vgg19 , 1.0
68 , resnet50 , 3.398392372253452
69 , yolov2 , 5.071163217527273
70 , squeezenetv1 , 1.124629700594758
71 , resnet50 , 1.033907658820286
72 , googlenet , 2.790576237973404
73 , vgg19 , 1.3308080147546186
74 , yolov2 , 5.390988387309684
75 , squeezenetv1 , 1.7392514384241595
76 , googlenet , 1.1479731139146723
77 , resnet50 , 1.3940542069048947
78 , vgg19 , 1.2737962395858677
79 , yolov2 , 3.622119035114954
80 , squeezenetv1 , 1.1281302870967571
81 , googlenet , 1.1231280661545013
82 , resnet50 , 1.0210528374112
83 , vgg19 , 1.172990450658445
84 , yolov2 , 4.893227594761031
85 , squeezenetv1 , 1.8760434397323051
86 , googlenet , 1.1303887070305603
87 , resnet50 , 1.0074543536718226
88 , vgg19 , 1.0
89 , yolov2 , 5.2196067101377555
90 , squeezenetv1 , 1.1129162242997301
91 , googlenet , 1.2037891351237195
92 , resnet50 , 1.0124475295061202
93 , vgg19 , 1.0
94 , yolov2 , 4.771327081792597
95 , squeezenetv1 , 4.053541010231797
96 , googlenet , 1.149447875806245
97 , resnet50 , 1.5782708148705313
98 , vgg19 , 1.2753271743888723
99 , yolov2 , 4.330912063156885
100 , squeezenetv1 , 2.208329644490101
101 , googlenet , 1.1401452236366973
102 , resnet50 , 1.015687830411757
103 , vgg19 , 1.0636459082370249
104 , yolov2 , 3.361277813134736
105 , squeezenetv1 , 3.4552104881233587
106 , resnet50 , 1.029923695584358
107 , googlenet , 3.058652268218627
108 , vgg19 , 1.0
109 , yolov2 , 2.4476788291650577
110 , squeezenetv1 , 2.0790773284476036
111 , resnet50 , 1.0377321500524161
112 , googlenet , 3.073854076146227
113 , vgg19 , 1.3044368155437427
114 , yolov2 , 3.780556888494641
115 , squeezenetv1 , 1.5682613404885015
116 , resnet50 , 1.0183969294648438
117 , googlenet , 1.1306155851529744
118 , vgg19 , 1.1865749882498369
119 , yolov2 , 3.7038777251008583
120 , squeezenetv1 , 1.1627322037201901
121 , resnet50 , 1.048249703573561
122 , vgg19 , 1.2296788804204362
123 , googlenet , 7.262554571924151
124 , yolov2 , 5.694429318124963
125 , squeezenetv1 , 1.153576853268955
126 , resnet50 , 1.023496284879815
127 , vgg19 , 1.0760013878106596
128 , googlenet , 6.316971565474192
129 , yolov2 , 9.807591445307196
130 , squeezenetv1 , 1.1677138915426803
131 , resnet50 , 1.0213715787860087
132 , vgg19 , 1.1922028927857042
133 , yolov2 , 7.630912110033284
134 , googlenet , 5.112615505523839
135 , squeezenetv1 , 2.219235223992018
136 , resnet50 , 1.033960748610623
137 , vgg19 , 1.382817272090019
138 , googlenet , 5.736575566318953
139 , yolov2 , 8.16865065816808
140 , squeezenetv1 , 4.615519001464216
141 , resnet50 , 1.035554354168273
142 , vgg19 , 1.4074635786069876
143 , googlenet , 6.565307576192966
144 , yolov2 , 7.349589964325498
145 , squeezenetv1 , 6.614756430095132
146 , vgg19 , 1.0
147 , googlenet , 5.926372477400905
148 , resnet50 , 3.646829693525001
149 , yolov2 , 5.749644715959492
150 , squeezenetv1 , 3.689614834690282
151 , vgg19 , 1.0
152 , resnet50 , 3.034846051259408
153 , googlenet , 7.185296999366429
154 , yolov2 , 3.5903330865030503
155 , squeezenetv1 , 3.504757211412993
156 , resnet50 , 1.0359261853334185
157 , vgg19 , 1.170747925645856
158 , googlenet , 5.01868082218814
159 , yolov2 , 8.487492673609479
160 , squeezenetv1 , 6.031236150787799
161 , resnet50 , 1.0341732090883642
162 , yolov2 , 2.313981401632455
163 , googlenet , 1.0618665372404696
164 , vgg19 , 1.0649397011403374
165 , squeezenetv1 , 6.789650934528709
166 , resnet50 , 1.0283832811334386
167 , yolov2 , 1.0907154416639622
168 , squeezenetv1 , 1.4255453191002943
169 , googlenet , 1.8150430473377903
170 , vgg19 , 1.2248056678476875
171 , resnet50 , 1.0200967146031674
172 , yolov2 , 1.067777178975185
173 , googlenet , 1.1496747539286591
174 , squeezenetv1 , 2.2014630353511984
175 , vgg19 , 1.0
176 , resnet50 , 1.0378915207398205
177 , googlenet , 1.841022593901793
178 , yolov2 , 1.0364828075337873
179 , squeezenetv1 , 1.1261108019152495
180 , vgg19 , 1.0
181 , resnet50 , 1.0251429802278018
182 , googlenet , 2.8686279380554565
183 , yolov2 , 1.074167135300444
184 , squeezenetv1 , 1.1025491570594637
185 , vgg19 , 1.0
186 , resnet50 , 1.0259397323484298
187 , googlenet , 3.002268997607664
188 , yolov2 , 2.6760786142211432
189 , squeezenetv1 , 1.947536142692139
190 , vgg19 , 1.0
191 , googlenet , 1.171797047836338
192 , resnet50 , 1.4758574685025063
193 , yolov2 , 4.952703432243056
194 , squeezenetv1 , 2.471546579866126
195 , vgg19 , 1.0
196 , resnet50 , 1.0232307346117369
197 , squeezenetv1 , 1.9710977875479248
198 , yolov2 , 2.805024649954397
199 , googlenet , 2.603274878046247
200 , vgg19 , 1.0
201 , yolov2 , 1.0810485906688778
202 , resnet50 , 1.0266303048883842
203 , squeezenetv1 , 3.2629477434455167
204 , googlenet , 2.9391923355225575
205 , vgg19 , 1.0
206 , yolov2 , 1.1297105116730828
207 , resnet50 , 1.0166970430101263
208 , squeezenetv1 , 1.4037339032951903
209 , googlenet , 1.841022593901793
210 , vgg19 , 1.0
211 , yolov2 , 1.0862916377660645
212 , resnet50 , 1.0225932518621192
213 , googlenet , 1.882997967725965
214 , squeezenetv1 , 1.1324387703918666
215 , vgg19 , 1.0
216 , yolov2 , 1.1126706281390586
217 , googlenet , 1.786567841427231
218 , resnet50 , 1.5484179394454205
