limit, count
1.0 ,  0
1.1 ,  359
1.2 ,  539
1.3 ,  561
1.4 ,  583
1.5 ,  599
1.6 ,  618
1.7 ,  630
1.8 ,  642
1.9 ,  660
2.0 ,  672
2.1 ,  685
2.2 ,  696
2.3 ,  707
2.4 ,  718
2.5 ,  731
2.6 ,  745
2.7 ,  751
2.8 ,  757
2.9 ,  769
3.0 ,  776
3.1 ,  787
3.2 ,  793
3.3 ,  804
3.4 ,  811
3.5 ,  820
3.6 ,  829
3.7 ,  834
3.8 ,  843
3.9 ,  851
4.0 ,  853
4.1 ,  858
4.2 ,  862
4.3 ,  868
4.4 ,  871
4.5 ,  881
4.6 ,  888
4.7 ,  896
4.8 ,  899
4.9 ,  903
5.0 ,  909
5.1 ,  914
5.2 ,  920
5.3 ,  927
5.4 ,  931
5.5 ,  933
5.6 ,  934
5.7 ,  938
5.8 ,  942
5.9 ,  944
6.0 ,  947
6.1 ,  949
6.2 ,  953
6.3 ,  958
6.4 ,  960
6.5 ,  962
6.6 ,  964
6.7 ,  967
6.8 ,  970
6.9 ,  970
7.0 ,  971
7.1 ,  971
7.2 ,  973
7.3 ,  976
7.4 ,  977
7.5 ,  977
7.6 ,  978
7.7 ,  980
7.8 ,  981
7.9 ,  983
8.0 ,  984
8.1 ,  988
8.2 ,  990
8.3 ,  990
8.4 ,  991
8.5 ,  994
8.6 ,  994
8.7 ,  995
8.8 ,  995
8.9 ,  995
9.0 ,  996
9.1 ,  996
9.2 ,  996
9.3 ,  996
9.4 ,  996
9.5 ,  996
9.6 ,  996
9.7 ,  996
9.8 ,  996
9.9 ,  998
10.0 ,  998
10.1 ,  998
10.2 ,  999
10.3 ,  999
10.4 ,  999
10.5 ,  999
10.6 ,  999
10.7 ,  999
10.8 ,  999
10.9 ,  999
11.0 ,  999
11.1 ,  999
11.2 ,  999
11.3 ,  999
11.4 ,  999
11.5 ,  1000
