limit, count
1.0 ,  0
1.1 ,  281
1.2 ,  120
1.3 ,  32
1.4 ,  34
1.5 ,  20
1.6 ,  9
1.7 ,  16
1.8 ,  10
1.9 ,  8
2.0 ,  11
2.1 ,  6
2.2 ,  16
2.3 ,  10
2.4 ,  15
2.5 ,  10
2.6 ,  12
2.7 ,  8
2.8 ,  10
2.9 ,  16
3.0 ,  9
3.1 ,  7
3.2 ,  7
3.3 ,  7
3.4 ,  9
3.5 ,  10
3.6 ,  15
3.7 ,  15
3.8 ,  17
3.9 ,  11
4.0 ,  4
4.1 ,  10
4.2 ,  7
4.3 ,  9
4.4 ,  2
4.5 ,  3
4.6 ,  5
4.7 ,  8
4.8 ,  6
4.9 ,  5
5.0 ,  2
5.1 ,  3
5.2 ,  2
5.3 ,  6
5.4 ,  4
5.5 ,  3
5.6 ,  1
5.7 ,  5
5.8 ,  3
5.9 ,  8
6.0 ,  4
6.1 ,  6
6.2 ,  4
6.3 ,  4
6.4 ,  3
6.5 ,  6
6.6 ,  3
6.7 ,  5
6.8 ,  7
6.9 ,  6
7.0 ,  8
7.1 ,  6
7.2 ,  3
7.3 ,  1
7.4 ,  7
7.5 ,  10
7.6 ,  6
7.7 ,  2
7.8 ,  5
7.9 ,  3
8.0 ,  4
8.1 ,  5
8.2 ,  4
8.3 ,  0
8.4 ,  3
8.5 ,  0
8.6 ,  3
8.7 ,  3
8.8 ,  0
8.9 ,  4
9.0 ,  4
9.1 ,  3
9.2 ,  0
9.3 ,  2
9.4 ,  2
9.5 ,  0
9.6 ,  1
9.7 ,  1
9.8 ,  0
9.9 ,  2
10.0 ,  2
10.1 ,  0
10.2 ,  0
10.3 ,  1
10.4 ,  0
10.5 ,  0
10.6 ,  1
10.7 ,  0
10.8 ,  0
10.9 ,  0
11.0 ,  0
11.1 ,  0
11.2 ,  1
11.3 ,  1
11.4 ,  1
11.5 ,  2
11.6 ,  0
11.7 ,  1
11.8 ,  0
11.9 ,  0
12.0 ,  0
12.1 ,  1
12.2 ,  0
12.3 ,  0
12.4 ,  0
12.5 ,  0
12.6 ,  0
12.7 ,  0
12.8 ,  0
12.9 ,  0
13.0 ,  0
13.1 ,  0
13.2 ,  1
13.3 ,  1
