limit, count
1.0 ,  0
1.1 ,  6
1.2 ,  138
1.3 ,  141
1.4 ,  143
1.5 ,  144
1.6 ,  145
1.7 ,  146
1.8 ,  146
1.9 ,  147
2.0 ,  151
2.1 ,  154
2.2 ,  158
2.3 ,  162
2.4 ,  164
2.5 ,  164
2.6 ,  165
2.7 ,  166
2.8 ,  168
2.9 ,  169
3.0 ,  171
3.1 ,  171
3.2 ,  173
3.3 ,  177
3.4 ,  180
3.5 ,  181
3.6 ,  183
3.7 ,  186
3.8 ,  187
3.9 ,  190
4.0 ,  192
4.1 ,  192
4.2 ,  194
4.3 ,  196
4.4 ,  196
4.5 ,  196
4.6 ,  196
4.7 ,  198
4.8 ,  200
4.9 ,  203
5.0 ,  204
5.1 ,  204
5.2 ,  207
5.3 ,  208
5.4 ,  209
5.5 ,  210
5.6 ,  211
5.7 ,  211
5.8 ,  212
5.9 ,  213
6.0 ,  216
6.1 ,  217
6.2 ,  217
6.3 ,  220
6.4 ,  220
6.5 ,  222
6.6 ,  225
6.7 ,  225
6.8 ,  227
6.9 ,  227
7.0 ,  229
7.1 ,  232
7.2 ,  233
7.3 ,  236
7.4 ,  241
7.5 ,  241
7.6 ,  241
7.7 ,  241
7.8 ,  242
7.9 ,  242
8.0 ,  242
8.1 ,  242
8.2 ,  242
8.3 ,  243
8.4 ,  246
8.5 ,  246
8.6 ,  247
8.7 ,  247
8.8 ,  247
8.9 ,  248
9.0 ,  248
9.1 ,  248
9.2 ,  248
9.3 ,  249
9.4 ,  249
9.5 ,  250
9.6 ,  250
9.7 ,  251
9.8 ,  252
9.9 ,  253
10.0 ,  253
10.1 ,  253
10.2 ,  254
