id, model-name, radio
773 , googlenet , 1.0292186818065823
895 , googlenet , 1.0379073721709549
880 , googlenet , 1.053414919210745
691 , googlenet , 1.0626534310929
660 , googlenet , 1.0627634583290986
141 , googlenet , 1.0733217726069522
890 , googlenet , 1.0737616717762728
722 , googlenet , 1.0799207845854464
995 , googlenet , 1.0854199437529022
615 , googlenet , 1.0875095172510434
553 , googlenet , 1.0903690716271015
548 , googlenet , 1.0916888740228003
414 , squeezenetv1 , 1.0929572429160268
649 , googlenet , 1.0954283316252365
845 , googlenet , 1.0966381067847366
130 , googlenet , 1.0974079827749164
504 , squeezenetv1 , 1.0976279894467842
911 , googlenet , 1.1005975139718331
409 , squeezenetv1 , 1.104359345960544
492 , googlenet , 1.1057666963184298
263 , googlenet , 1.1059866459030903
353 , googlenet , 1.106096673139289
629 , googlenet , 1.107086498714129
971 , squeezenetv1 , 1.1073816438082655
589 , squeezenetv1 , 1.1120524558446332
831 , squeezenetv1 , 1.1124644861333794
991 , squeezenetv1 , 1.112739347674171
352 , squeezenetv1 , 1.1145251616219922
186 , googlenet , 1.1146753362674628
604 , googlenet , 1.116545065068681
813 , squeezenetv1 , 1.1165858371106052
161 , googlenet , 1.1170948865864632
878 , squeezenetv1 , 1.117410028699318
894 , squeezenetv1 , 1.1185090818288224
53 , googlenet , 1.1186346385668224
641 , squeezenetv1 , 1.1204323265470395
668 , squeezenetv1 , 1.1212565181357523
477 , googlenet , 1.1213842705944188
89 , googlenet , 1.1235838713287587
431 , googlenet , 1.126333503356355
156 , googlenet , 1.1274333561673937
332 , squeezenetv1 , 1.1275758443607662
717 , googlenet , 1.127653305752054
290 , googlenet , 1.1277632281005157
199 , squeezenetv1 , 1.1292243585494124
619 , squeezenetv1 , 1.130598011197267
704 , squeezenetv1 , 1.130598011197267
857 , squeezenetv1 , 1.1312849030268046
104 , googlenet , 1.1360120192955676
614 , squeezenetv1 , 1.13664260689271
307 , googlenet , 1.1370018448704076
245 , squeezenetv1 , 1.1384284208405313
960 , squeezenetv1 , 1.138840582140498
718 , squeezenetv1 , 1.139115312670069
341 , googlenet , 1.1395314224256066
181 , googlenet , 1.1427209536225236
929 , squeezenetv1 , 1.1439234244656118
49 , googlenet , 1.145360453526184
550 , squeezenetv1 , 1.1469457223133332
446 , googlenet , 1.1472301823274023
640 , googlenet , 1.148330035138441
35 , squeezenetv1 , 1.1501053199202298
883 , squeezenetv1 , 1.1502427506906256
441 , googlenet , 1.1519594655046783
143 , squeezenetv1 , 1.153539779067918
461 , googlenet , 1.1549290471169351
321 , squeezenetv1 , 1.1550508624861684
23 , googlenet , 1.1583384230107752
914 , squeezenetv1 , 1.1583478908634608
984 , googlenet , 1.160318179048192
523 , googlenet , 1.1608681054537113
769 , squeezenetv1 , 1.1616449192407532
378 , googlenet , 1.1668071637904875
429 , squeezenetv1 , 1.1690631675840508
213 , squeezenetv1 , 1.1726349264909142
992 , yolov2 , 1.17319428163263
47 , vgg19 , 1.1743934312146558
21 , vgg19 , 1.1763790518433854
310 , yolov2 , 1.1774079960729906
582 , vgg19 , 1.1775619953452623
326 , vgg19 , 1.179336410598078
92 , squeezenetv1 , 1.1804653361341786
403 , squeezenetv1 , 1.1812895277228914
486 , vgg19 , 1.1816811851224387
517 , vgg19 , 1.1841104901463546
319 , vgg19 , 1.184427338501217
191 , vgg19 , 1.1848287173556347
27 , yolov2 , 1.1848630233690907
157 , resnet50 , 1.1851394882331823
180 , vgg19 , 1.186053885816298
346 , vgg19 , 1.1867510005461848
434 , squeezenetv1 , 1.1888452068365847
430 , resnet50 , 1.190405839102454
941 , yolov2 , 1.1910215409786937
140 , vgg19 , 1.191334906615958
466 , vgg19 , 1.1917151729909823
93 , resnet50 , 1.191813700090602
562 , vgg19 , 1.1921587768041864
365 , vgg19 , 1.1924334002002623
240 , squeezenetv1 , 1.1928289960321943
401 , vgg19 , 1.1940810599947365
823 , vgg19 , 1.1941021724741296
590 , vgg19 , 1.1952851159760065
123 , squeezenetv1 , 1.195439132579949
171 , vgg19 , 1.1960033431852866
66 , squeezenetv1 , 1.1962634551798823
999 , resnet50 , 1.196871497378908
439 , squeezenetv1 , 1.197225077538991
201 , resnet50 , 1.1976535981708547
155 , vgg19 , 1.1978199833968883
989 , vgg19 , 1.1979467388552298
144 , vgg19 , 1.1981791372925195
46 , squeezenetv1 , 1.1984614304276704
500 , yolov2 , 1.1984765682747935
98 , vgg19 , 1.1989395894605859
200 , vgg19 , 1.1998901345251731
308 , vgg19 , 1.2000168899835146
158 , yolov2 , 1.205283302088148
680 , vgg19 , 1.2059739130336682
252 , resnet50 , 1.2062048917102686
996 , yolov2 , 1.2065798890536392
356 , yolov2 , 1.2072281052573905
388 , vgg19 , 1.2074314799316213
970 , vgg19 , 1.2074737048904076
460 , vgg19 , 1.2088256288094126
24 , resnet50 , 1.2091770537356152
603 , resnet50 , 1.211732009145726
211 , vgg19 , 1.212775838169461
581 , yolov2 , 1.2143590244516147
225 , squeezenetv1 , 1.2154959023620537
731 , vgg19 , 1.216388086695254
226 , vgg19 , 1.216873915467244
812 , vgg19 , 1.2171907638221067
383 , squeezenetv1 , 1.2196172533392795
142 , yolov2 , 1.2201933566803478
42 , resnet50 , 1.2214303971071023
961 , resnet50 , 1.2215868371561527
797 , vgg19 , 1.2224084471835872
273 , vgg19 , 1.2234224102683364
750 , yolov2 , 1.2235968008660194
843 , vgg19 , 1.2236336156442504
891 , yolov2 , 1.2240829630188328
654 , vgg19 , 1.225006732624631
243 , yolov2 , 1.2299173725265602
288 , vgg19 , 1.2318931882599788
705 , vgg19 , 1.2343013002225192
761 , yolov2 , 1.23494135722161
505 , yolov2 , 1.2355896507043556
402 , yolov2 , 1.2357517047552933
720 , resnet50 , 1.2369687826020366
396 , vgg19 , 1.2370896785600838
893 , vgg19 , 1.2371953215390321
781 , vgg19 , 1.2377022627904155
753 , googlenet , 1.23807596871954
832 , vgg19 , 1.2397936069800757
260 , yolov2 , 1.2404515813484673
818 , yolov2 , 1.2417481683139586
798 , yolov2 , 1.2511479215003067
325 , yolov2 , 1.2524445084657978
1000 , vgg19 , 1.2532073643551402
756 , yolov2 , 1.2569823310080341
935 , squeezenetv1 , 1.258082278714843
294 , yolov2 , 1.2600615898128358
470 , resnet50 , 1.261579895315451
248 , yolov2 , 1.2620063929820782
442 , yolov2 , 1.2631408486176372
772 , yolov2 , 1.2633029026685751
387 , yolov2 , 1.2639511188723265
214 , googlenet , 1.264691756442703
597 , resnet50 , 1.2650212780346435
96 , yolov2 , 1.2663821614733766
242 , vgg19 , 1.2677829527526885
577 , resnet50 , 1.2707048355191513
954 , vgg19 , 1.2716064066543957
349 , resnet50 , 1.27237336362018
776 , resnet50 , 1.2729990243630762
949 , resnet50 , 1.2739375652040732
879 , resnet50 , 1.2749804325622056
345 , yolov2 , 1.275619860608787
913 , vgg19 , 1.2757467894929475
329 , resnet50 , 1.2770661672784702
289 , yolov2 , 1.2798335750491474
930 , resnet50 , 1.2804553370124425
719 , yolov2 , 1.28177837821839
912 , yolov2 , 1.2853438764549991
907 , yolov2 , 1.2856679845568748
422 , yolov2 , 1.2858300386078128
12 , yolov2 , 1.2866403861414961
506 , vgg19 , 1.2867946598642581
957 , yolov2 , 1.2885851893107385
869 , vgg19 , 1.2899209990360783
936 , yolov2 , 1.2902058070991111
367 , resnet50 , 1.290570931589055
380 , resnet50 , 1.2914573588981368
272 , resnet50 , 1.294220867889213
741 , yolov2 , 1.2962022706577765
594 , squeezenetv1 , 1.2990201408789857
278 , resnet50 , 1.2994873182117899
221 , resnet50 , 1.300530086116617
519 , resnet50 , 1.3008950797466328
476 , resnet50 , 1.3028764879457622
892 , resnet50 , 1.3036064752057936
858 , vgg19 , 1.3070104229570976
262 , vgg19 , 1.3077286501663776
309 , resnet50 , 1.3093421462222166
14 , googlenet , 1.3105546536958295
834 , resnet50 , 1.3110627878551602
557 , resnet50 , 1.3143478299786076
450 , resnet50 , 1.3161727981286866
279 , yolov2 , 1.3203501016643808
639 , vgg19 , 1.3251982598804388
770 , vgg19 , 1.329401899575188
897 , vgg19 , 1.3294442051159567
898 , resnet50 , 1.3306683162654886
456 , resnet50 , 1.3308768698464541
628 , vgg19 , 1.3321691654333594
417 , yolov2 , 1.3342876773929653
381 , vgg19 , 1.3362250177723562
602 , vgg19 , 1.3371966753163367
910 , resnet50 , 1.3377075217529242
547 , vgg19 , 1.3389922836305277
358 , googlenet , 1.3401400230312492
250 , googlenet , 1.3445393293876664
478 , vgg19 , 1.3451816245359889
596 , yolov2 , 1.346928820714047
871 , yolov2 , 1.3472529288159227
51 , vgg19 , 1.3478643598946052
985 , vgg19 , 1.3508006061699045
90 , vgg19 , 1.3522159481090712
631 , squeezenetv1 , 1.3525963934707153
952 , yolov2 , 1.352925206993718
447 , vgg19 , 1.353082043256086
185 , vgg19 , 1.35418053684039
206 , vgg19 , 1.355469042739233
70 , vgg19 , 1.3568421597196134
299 , vgg19 , 1.3599050808712718
851 , googlenet , 1.3600468764274565
427 , vgg19 , 1.3601585917879546
965 , vgg19 , 1.3608345134564659
536 , vgg19 , 1.361383760248618
876 , vgg19 , 1.3652918252318627
919 , vgg19 , 1.3663479326934156
440 , vgg19 , 1.3664958812131327
160 , vgg19 , 1.3702769489920885
755 , vgg19 , 1.374142789016547
376 , vgg19 , 1.3742272389341195
735 , vgg19 , 1.3751988964781
934 , vgg19 , 1.3752622339162794
128 , vgg19 , 1.3761707151860452
276 , vgg19 , 1.3766775758554461
334 , vgg19 , 1.376783299416377
888 , vgg19 , 1.377564783481854
685 , vgg19 , 1.3807967656326225
416 , vgg19 , 1.381367124904168
11 , resnet50 , 1.3840096986863213
40 , vgg19 , 1.3854229772431648
109 , vgg19 , 1.389436604623375
574 , vgg19 , 1.3930487725671856
661 , vgg19 , 1.394421889547566
833 , yolov2 , 1.3949003746253805
792 , vgg19 , 1.3973792483022585
568 , googlenet , 1.3975509552493324
82 , vgg19 , 1.397696096657121
322 , googlenet , 1.3993106568143518
766 , vgg19 , 1.3994916243893296
369 , vgg19 , 1.4040967235204787
120 , vgg19 , 1.405448566857501
586 , vgg19 , 1.4064626105242326
230 , vgg19 , 1.408110189736724
408 , vgg19 , 1.4086594365288763
900 , vgg19 , 1.4095888691140703
39 , googlenet , 1.4096491263952822
908 , vgg19 , 1.4134758216179217
224 , yolov2 , 1.4145102285317601
78 , vgg19 , 1.4149967259540543
