id, model-name, radio
2 , yolov2 , 3.9245852842093436
3 , squeezenetv1 , 3.5157065422025133
4 , googlenet , 2.786413220134292
1 , vgg19 , 2.0857285924696782
5 , resnet50 , 2.488015976178944
6 , vgg19 , 1.6135209152952823
7 , yolov2 , 3.6051537979495873
9 , squeezenetv1 , 2.0080135633296448
8 , googlenet , 3.303332293895859
11 , resnet50 , 1.3840096986863213
10 , vgg19 , 1.735575865438404
12 , yolov2 , 1.2866403861414961
14 , googlenet , 1.3105546536958295
15 , squeezenetv1 , 3.644976885690352
13 , vgg19 , 1.7793238236924245
18 , yolov2 , 2.5295229328120197
19 , googlenet , 1.8868643108251593
17 , resnet50 , 2.4172591265811834
16 , vgg19 , 2.060020522619282
20 , squeezenetv1 , 3.4728456973425947
21 , vgg19 , 1.1763790518433854
22 , yolov2 , 3.246340008873174
23 , googlenet , 1.1583384230107752
24 , resnet50 , 1.2091770537356152
26 , squeezenetv1 , 3.6113198410991108
25 , vgg19 , 1.4177639112302436
27 , yolov2 , 1.1848630233690907
29 , googlenet , 2.370128475940274
28 , vgg19 , 1.4206368200673634
30 , squeezenetv1 , 2.27355981330377
31 , resnet50 , 2.0926739711804214
33 , yolov2 , 4.053751868123087
34 , googlenet , 1.7941487956318034
32 , vgg19 , 1.59953671806669
35 , squeezenetv1 , 1.1501053199202298
37 , resnet50 , 2.0625879540167698
36 , vgg19 , 1.6652326297075792
38 , yolov2 , 2.462265633096182
39 , googlenet , 1.4096491263952822
41 , squeezenetv1 , 3.534939251407126
40 , vgg19 , 1.3854229772431648
42 , resnet50 , 1.2214303971071023
44 , googlenet , 2.095611675389655
45 , yolov2 , 2.6813786294369444
43 , vgg19 , 1.9112436201229972
46 , squeezenetv1 , 1.1984614304276704
47 , vgg19 , 1.1743934312146558
48 , yolov2 , 2.2954998818790573
49 , googlenet , 1.145360453526184
50 , resnet50 , 1.5637959138615034
52 , squeezenetv1 , 3.4905670611065154
51 , vgg19 , 1.3478643598946052
53 , googlenet , 1.1186346385668224
55 , yolov2 , 3.651666479007509
56 , resnet50 , 1.5653602148987018
54 , vgg19 , 1.86624938092892
57 , squeezenetv1 , 2.7826725607741403
59 , googlenet , 2.8700001457939543
60 , yolov2 , 2.8606232380872307
58 , vgg19 , 1.5719908955252986
62 , squeezenetv1 , 1.727081224598562
61 , resnet50 , 1.637368584888866
64 , googlenet , 1.5536165658852845
63 , vgg19 , 1.4279246545571287
65 , yolov2 , 3.654097676166548
66 , squeezenetv1 , 1.1962634551798823
68 , resnet50 , 1.4786477731907703
69 , googlenet , 1.868497209409311
67 , vgg19 , 2.115175505140244
71 , yolov2 , 2.0629355492415185
70 , vgg19 , 1.3568421597196134
72 , squeezenetv1 , 4.005861442009063
74 , googlenet , 1.554716313808586
73 , resnet50 , 1.7411314006904048
76 , yolov2 , 3.6336771656105076
75 , vgg19 , 1.7708319332213889
77 , squeezenetv1 , 3.1979576922845134
79 , googlenet , 2.5222347842768666
78 , vgg19 , 1.4149967259540543
80 , resnet50 , 2.29816637941237
81 , yolov2 , 2.3104099364712574
83 , squeezenetv1 , 3.5451049360573537
82 , vgg19 , 1.397696096657121
84 , googlenet , 2.0352309517838414
86 , yolov2 , 2.2337528835690716
88 , squeezenetv1 , 2.20349868084802
87 , resnet50 , 2.0442861589840646
85 , vgg19 , 2.060020522619282
89 , googlenet , 1.1235838713287587
91 , yolov2 , 2.6481551533458676
90 , vgg19 , 1.3522159481090712
92 , squeezenetv1 , 1.1804653361341786
93 , resnet50 , 1.191813700090602
95 , googlenet , 2.032921323813303
94 , vgg19 , 1.418228708104823
96 , yolov2 , 1.2663821614733766
97 , squeezenetv1 , 1.47582201025189
98 , vgg19 , 1.1989395894605859
100 , googlenet , 2.0843933025823467
99 , resnet50 , 2.651012384920094
102 , yolov2 , 3.8561936834159356
103 , squeezenetv1 , 2.170665827845492
101 , vgg19 , 1.5584081577331064
104 , googlenet , 1.1360120192955676
106 , resnet50 , 2.107586596479154
107 , yolov2 , 2.765166678812349
108 , squeezenetv1 , 2.960024022217407
105 , vgg19 , 2.03070044598904
110 , googlenet , 2.7163542952524766
109 , vgg19 , 1.389436604623375
112 , yolov2 , 2.67457189562359
113 , squeezenetv1 , 2.192783273116209
111 , resnet50 , 2.0478839817523076
114 , vgg19 , 1.5520708683079283
115 , googlenet , 3.0105581045023797
117 , yolov2 , 1.6702500678702767
118 , squeezenetv1 , 2.2765822421627124
119 , resnet50 , 1.6411749612380744
116 , vgg19 , 2.0352631589974375
121 , googlenet , 2.625618431208801
120 , vgg19 , 1.405448566857501
122 , yolov2 , 4.487115775602511
123 , squeezenetv1 , 1.195439132579949
125 , resnet50 , 2.038081267273796
126 , googlenet , 2.162261119489893
124 , vgg19 , 1.9317762315706992
127 , yolov2 , 2.219815153282499
129 , squeezenetv1 , 3.7188845075825365
128 , vgg19 , 1.3761707151860452
130 , googlenet , 1.0974079827749164
