limit, count
1.0 ,  0
1.1 ,  13
1.2 ,  63
1.3 ,  65
1.4 ,  66
1.5 ,  69
1.6 ,  72
1.7 ,  77
1.8 ,  83
1.9 ,  88
2.0 ,  90
2.1 ,  90
2.2 ,  95
2.3 ,  95
2.4 ,  101
2.5 ,  106
2.6 ,  110
2.7 ,  112
2.8 ,  112
2.9 ,  114
3.0 ,  120
3.1 ,  123
3.2 ,  129
3.3 ,  129
3.4 ,  130
3.5 ,  133
3.6 ,  137
3.7 ,  142
3.8 ,  144
3.9 ,  144
4.0 ,  144
4.1 ,  144
4.2 ,  145
4.3 ,  145
4.4 ,  149
4.5 ,  149
4.6 ,  149
4.7 ,  149
4.8 ,  150
4.9 ,  150
5.0 ,  151
5.1 ,  152
