limit, count
1.0 ,  0
1.1 ,  85
1.2 ,  109
1.3 ,  111
1.4 ,  113
1.5 ,  115
1.6 ,  117
1.7 ,  119
1.8 ,  125
1.9 ,  128
2.0 ,  131
2.1 ,  136
2.2 ,  138
2.3 ,  139
2.4 ,  141
2.5 ,  148
2.6 ,  150
2.7 ,  155
2.8 ,  157
2.9 ,  160
3.0 ,  166
3.1 ,  171
3.2 ,  172
3.3 ,  178
3.4 ,  179
3.5 ,  187
3.6 ,  188
3.7 ,  190
3.8 ,  195
3.9 ,  198
4.0 ,  200
4.1 ,  203
4.2 ,  206
4.3 ,  209
4.4 ,  209
4.5 ,  212
4.6 ,  215
4.7 ,  216
4.8 ,  218
4.9 ,  219
5.0 ,  219
5.1 ,  220
5.2 ,  222
5.3 ,  223
5.4 ,  224
5.5 ,  226
5.6 ,  226
5.7 ,  226
5.8 ,  227
5.9 ,  228
6.0 ,  231
6.1 ,  232
6.2 ,  233
6.3 ,  233
6.4 ,  233
6.5 ,  233
6.6 ,  234
6.7 ,  234
6.8 ,  235
6.9 ,  235
7.0 ,  235
7.1 ,  237
7.2 ,  239
7.3 ,  240
7.4 ,  241
7.5 ,  243
7.6 ,  244
7.7 ,  244
7.8 ,  247
7.9 ,  248
8.0 ,  248
8.1 ,  248
8.2 ,  248
8.3 ,  248
8.4 ,  249
8.5 ,  250
8.6 ,  251
8.7 ,  252
8.8 ,  253
