limit, count
1.0 ,  0
1.1 ,  76
1.2 ,  95
1.3 ,  97
1.4 ,  99
1.5 ,  100
1.6 ,  102
1.7 ,  106
1.8 ,  108
1.9 ,  111
2.0 ,  117
2.1 ,  121
2.2 ,  123
2.3 ,  127
2.4 ,  129
2.5 ,  133
2.6 ,  135
2.7 ,  139
2.8 ,  143
2.9 ,  146
3.0 ,  150
3.1 ,  150
3.2 ,  153
3.3 ,  154
3.4 ,  155
3.5 ,  156
3.6 ,  159
3.7 ,  160
3.8 ,  161
3.9 ,  161
4.0 ,  163
4.1 ,  165
4.2 ,  169
4.3 ,  173
4.4 ,  177
4.5 ,  177
4.6 ,  177
4.7 ,  177
4.8 ,  178
4.9 ,  179
5.0 ,  179
5.1 ,  179
5.2 ,  179
5.3 ,  180
5.4 ,  180
5.5 ,  180
5.6 ,  180
5.7 ,  180
5.8 ,  180
5.9 ,  181
6.0 ,  181
6.1 ,  182
6.2 ,  183
6.3 ,  184
6.4 ,  185
6.5 ,  185
6.6 ,  185
6.7 ,  185
6.8 ,  185
6.9 ,  185
7.0 ,  185
7.1 ,  187
7.2 ,  187
7.3 ,  188
7.4 ,  188
7.5 ,  188
7.6 ,  188
7.7 ,  190
7.8 ,  191
7.9 ,  191
8.0 ,  191
8.1 ,  191
8.2 ,  191
8.3 ,  191
8.4 ,  191
8.5 ,  193
8.6 ,  194
