limit, count
1.0 ,  0
1.1 ,  26
1.2 ,  85
1.3 ,  91
1.4 ,  91
1.5 ,  93
1.6 ,  96
1.7 ,  100
1.8 ,  108
1.9 ,  113
2.0 ,  119
2.1 ,  122
2.2 ,  124
2.3 ,  126
2.4 ,  130
2.5 ,  131
2.6 ,  132
2.7 ,  136
2.8 ,  141
2.9 ,  145
3.0 ,  148
3.1 ,  149
3.2 ,  154
3.3 ,  156
3.4 ,  159
3.5 ,  161
3.6 ,  161
3.7 ,  163
3.8 ,  163
3.9 ,  164
4.0 ,  166
4.1 ,  167
4.2 ,  167
4.3 ,  168
4.4 ,  169
4.5 ,  169
4.6 ,  169
4.7 ,  170
4.8 ,  171
4.9 ,  173
5.0 ,  173
5.1 ,  173
5.2 ,  173
5.3 ,  175
5.4 ,  176
5.5 ,  177
5.6 ,  178
5.7 ,  179
5.8 ,  180
5.9 ,  181
6.0 ,  182
6.1 ,  185
6.2 ,  187
6.3 ,  187
6.4 ,  189
6.5 ,  189
6.6 ,  189
6.7 ,  189
6.8 ,  190
6.9 ,  190
7.0 ,  191
7.1 ,  192
7.2 ,  192
7.3 ,  192
7.4 ,  192
7.5 ,  194
7.6 ,  194
7.7 ,  194
7.8 ,  194
7.9 ,  195
