id, model-name, radio
262 , googlenet , 1.0
288 , googlenet , 1.0
321 , googlenet , 1.0
534 , googlenet , 1.0033521243133987
711 , googlenet , 1.0040080381764385
475 , googlenet , 1.0048824509995755
282 , googlenet , 1.0051010542053596
368 , googlenet , 1.0054290111368795
639 , googlenet , 1.00783385489188
373 , googlenet , 1.0081617075777127
502 , googlenet , 1.0085990182349682
664 , googlenet , 1.0091455783722725
659 , googlenet , 1.0094734310581053
580 , googlenet , 1.0118782748131057
421 , googlenet , 1.013517955225018
400 , googlenet , 1.015157531391243
606 , googlenet , 1.0153761345970274
738 , googlenet , 1.0159226947343314
627 , googlenet , 1.0172344182147237
717 , googlenet , 1.0196392619697243
315 , googlenet , 1.0210602349301654
481 , googlenet , 1.021497545587421
690 , googlenet , 1.022044105724725
406 , googlenet , 1.0232464754793815
527 , googlenet , 1.0239022850967343
256 , googlenet , 1.0243395957539898
427 , googlenet , 1.024776802165558
507 , googlenet , 1.0260885256459507
632 , googlenet , 1.0261977751259992
743 , googlenet , 1.0271816459205587
600 , googlenet , 1.0278374555379115
449 , googlenet , 1.030788859430216
784 , googlenet , 1.0310074626360002
454 , googlenet , 1.032209832390657
790 , googlenet , 1.03559844269453
352 , googlenet , 1.0368008124491868
765 , googlenet , 1.0390963024784516
549 , googlenet , 1.03986146582154
770 , googlenet , 1.042375663302276
821 , googlenet , 1.044671153331541
685 , googlenet , 1.0448897565373252
565 , googlenet , 1.046092126291982
146 , googlenet , 1.046638686429286
292 , googlenet , 1.0483876163212469
348 , googlenet , 1.0554927938605128
166 , googlenet , 1.059974420193307
275 , squeezenetv1 , 1.0661747733461124
874 , googlenet , 1.0663144343894846
29 , googlenet , 1.0666423913210046
801 , googlenet , 1.0668609945267886
23 , googlenet , 1.068500570693014
941 , googlenet , 1.0709054144480143
843 , googlenet , 1.0721077842026712
140 , googlenet , 1.073310258203015
187 , googlenet , 1.0735288614087992
86 , googlenet , 1.0741846710261518
828 , googlenet , 1.0748405848891915
298 , googlenet , 1.0751685418207113
107 , googlenet , 1.0753871450264956
209 , googlenet , 1.0756057482322798
921 , googlenet , 1.0782291951930645
612 , googlenet , 1.0783384446731132
133 , googlenet , 1.0852250190065948
214 , googlenet , 1.0858808286239476
1000 , googlenet , 1.0859901823496831
900 , googlenet , 1.086645991967036
54 , googlenet , 1.0876297585159083
869 , googlenet , 1.0878483617216925
691 , squeezenetv1 , 1.0880344382140141
60 , googlenet , 1.0889414819963008
701 , googlenet , 1.0924394460259095
598 , squeezenetv1 , 1.0931213056784834
894 , googlenet , 1.0938604189863503
521 , squeezenetv1 , 1.0939461393203154
34 , googlenet , 1.093969772712086
80 , googlenet , 1.0940790221921346
625 , squeezenetv1 , 1.0946335662451483
295 , squeezenetv1 , 1.0960084200948146
756 , squeezenetv1 , 1.0966958470196477
579 , squeezenetv1 , 1.101095222002644
172 , googlenet , 1.1018400093487533
863 , googlenet , 1.1018400093487533
682 , squeezenetv1 , 1.1028825582298658
182 , googlenet , 1.1045727057895864
14 , googlenet , 1.105337973378362
220 , googlenet , 1.107524109681891
671 , squeezenetv1 , 1.1136061822533587
236 , squeezenetv1 , 1.114018533517635
112 , googlenet , 1.1147385367012057
196 , squeezenetv1 , 1.1186929841611881
153 , squeezenetv1 , 1.1225424700496296
401 , squeezenetv1 , 1.127629271957459
322 , squeezenetv1 , 1.1283166988822921
35 , squeezenetv1 , 1.1299664972792356
310 , googlenet , 1.1310256743575313
83 , squeezenetv1 , 1.1312038132986233
895 , squeezenetv1 , 1.1318912402234564
