limit, count
1.0 ,  0
1.1 ,  25
1.2 ,  93
1.3 ,  100
1.4 ,  102
1.5 ,  106
1.6 ,  107
1.7 ,  108
1.8 ,  109
1.9 ,  113
2.0 ,  116
2.1 ,  119
2.2 ,  126
2.3 ,  131
2.4 ,  135
2.5 ,  141
2.6 ,  143
2.7 ,  146
2.8 ,  148
2.9 ,  152
3.0 ,  154
3.1 ,  158
3.2 ,  164
3.3 ,  165
3.4 ,  168
3.5 ,  172
3.6 ,  172
3.7 ,  173
3.8 ,  176
3.9 ,  179
4.0 ,  181
4.1 ,  183
4.2 ,  184
4.3 ,  184
4.4 ,  186
4.5 ,  188
4.6 ,  188
4.7 ,  188
4.8 ,  191
4.9 ,  192
5.0 ,  194
5.1 ,  195
5.2 ,  200
5.3 ,  202
5.4 ,  202
5.5 ,  203
5.6 ,  204
5.7 ,  207
5.8 ,  209
5.9 ,  211
6.0 ,  212
6.1 ,  212
6.2 ,  212
6.3 ,  212
6.4 ,  213
6.5 ,  214
6.6 ,  217
6.7 ,  221
6.8 ,  223
6.9 ,  224
7.0 ,  225
7.1 ,  225
7.2 ,  230
7.3 ,  231
7.4 ,  233
7.5 ,  233
7.6 ,  235
7.7 ,  237
7.8 ,  238
7.9 ,  240
8.0 ,  241
8.1 ,  241
8.2 ,  241
8.3 ,  241
8.4 ,  243
8.5 ,  243
8.6 ,  244
8.7 ,  244
8.8 ,  245
8.9 ,  245
9.0 ,  245
9.1 ,  246
9.2 ,  247
9.3 ,  247
9.4 ,  247
9.5 ,  247
9.6 ,  247
9.7 ,  248
9.8 ,  249
9.9 ,  250
10.0 ,  250
10.1 ,  250
10.2 ,  250
10.3 ,  250
10.4 ,  250
10.5 ,  250
10.6 ,  250
10.7 ,  250
10.8 ,  250
10.9 ,  251
11.0 ,  251
11.1 ,  251
11.2 ,  251
11.3 ,  251
11.4 ,  252
11.5 ,  252
11.6 ,  252
11.7 ,  252
11.8 ,  252
11.9 ,  252
12.0 ,  252
12.1 ,  252
12.2 ,  252
12.3 ,  252
12.4 ,  253
12.5 ,  253
12.6 ,  253
12.7 ,  253
12.8 ,  253
12.9 ,  253
13.0 ,  253
13.1 ,  253
13.2 ,  253
13.3 ,  253
13.4 ,  253
13.5 ,  253
13.6 ,  253
13.7 ,  253
13.8 ,  253
13.9 ,  253
14.0 ,  253
14.1 ,  254
