limit, count
1.0 ,  0
1.1 ,  14
1.2 ,  41
1.3 ,  47
1.4 ,  48
1.5 ,  49
1.6 ,  50
1.7 ,  51
1.8 ,  51
1.9 ,  51
2.0 ,  51
2.1 ,  51
2.2 ,  53
2.3 ,  55
2.4 ,  57
2.5 ,  58
2.6 ,  58
2.7 ,  62
2.8 ,  64
2.9 ,  64
3.0 ,  68
3.1 ,  69
3.2 ,  69
3.3 ,  71
3.4 ,  72
3.5 ,  74
3.6 ,  75
3.7 ,  76
3.8 ,  76
3.9 ,  77
4.0 ,  78
4.1 ,  79
4.2 ,  80
4.3 ,  80
4.4 ,  80
4.5 ,  80
4.6 ,  81
4.7 ,  83
4.8 ,  85
4.9 ,  86
5.0 ,  87
5.1 ,  89
5.2 ,  92
5.3 ,  93
5.4 ,  95
5.5 ,  96
5.6 ,  98
5.7 ,  98
5.8 ,  99
5.9 ,  99
6.0 ,  101
6.1 ,  101
6.2 ,  101
6.3 ,  101
6.4 ,  102
6.5 ,  102
6.6 ,  104
6.7 ,  105
6.8 ,  108
6.9 ,  108
7.0 ,  109
7.1 ,  111
7.2 ,  112
7.3 ,  113
7.4 ,  114
7.5 ,  114
7.6 ,  115
7.7 ,  119
7.8 ,  120
7.9 ,  121
8.0 ,  121
8.1 ,  122
8.2 ,  122
8.3 ,  123
8.4 ,  124
8.5 ,  124
8.6 ,  125
8.7 ,  126
8.8 ,  129
8.9 ,  131
9.0 ,  132
9.1 ,  133
9.2 ,  133
9.3 ,  133
9.4 ,  133
9.5 ,  133
9.6 ,  133
9.7 ,  133
9.8 ,  134
9.9 ,  134
10.0 ,  135
10.1 ,  136
10.2 ,  138
10.3 ,  139
10.4 ,  140
10.5 ,  142
10.6 ,  142
10.7 ,  143
10.8 ,  143
10.9 ,  144
11.0 ,  144
11.1 ,  145
11.2 ,  146
11.3 ,  146
11.4 ,  147
11.5 ,  147
11.6 ,  148
11.7 ,  148
11.8 ,  148
11.9 ,  148
12.0 ,  148
12.1 ,  148
12.2 ,  148
12.3 ,  149
12.4 ,  149
12.5 ,  149
12.6 ,  149
12.7 ,  149
12.8 ,  149
12.9 ,  149
13.0 ,  149
13.1 ,  149
13.2 ,  150
13.3 ,  150
13.4 ,  150
13.5 ,  150
13.6 ,  150
13.7 ,  150
13.8 ,  151
13.9 ,  151
14.0 ,  151
14.1 ,  151
14.2 ,  151
14.3 ,  151
14.4 ,  151
14.5 ,  151
14.6 ,  151
14.7 ,  151
14.8 ,  151
14.9 ,  151
15.0 ,  151
15.1 ,  151
15.2 ,  152
