limit, count
1.0 ,  0
1.1 ,  38
1.2 ,  41
1.3 ,  45
1.4 ,  48
1.5 ,  50
1.6 ,  57
1.7 ,  65
1.8 ,  71
1.9 ,  76
2.0 ,  78
2.1 ,  80
2.2 ,  82
2.3 ,  84
2.4 ,  89
2.5 ,  90
2.6 ,  96
2.7 ,  100
2.8 ,  103
2.9 ,  104
3.0 ,  105
3.1 ,  105
3.2 ,  108
3.3 ,  111
3.4 ,  113
3.5 ,  118
3.6 ,  122
3.7 ,  126
3.8 ,  131
3.9 ,  135
4.0 ,  139
4.1 ,  141
4.2 ,  142
4.3 ,  144
4.4 ,  144
4.5 ,  144
4.6 ,  146
4.7 ,  148
4.8 ,  149
4.9 ,  151
5.0 ,  152
