limit, count
1.0 ,  0
1.1 ,  27
1.2 ,  50
1.3 ,  50
1.4 ,  50
1.5 ,  52
1.6 ,  53
1.7 ,  54
1.8 ,  54
1.9 ,  54
2.0 ,  57
2.1 ,  58
2.2 ,  63
2.3 ,  65
2.4 ,  70
2.5 ,  72
2.6 ,  76
2.7 ,  76
2.8 ,  79
2.9 ,  82
3.0 ,  84
3.1 ,  87
3.2 ,  90
3.3 ,  92
3.4 ,  96
3.5 ,  98
3.6 ,  100
3.7 ,  103
3.8 ,  105
3.9 ,  108
4.0 ,  108
4.1 ,  109
4.2 ,  112
4.3 ,  114
4.4 ,  114
4.5 ,  115
4.6 ,  118
4.7 ,  120
4.8 ,  121
4.9 ,  124
5.0 ,  124
5.1 ,  124
5.2 ,  125
5.3 ,  127
5.4 ,  128
5.5 ,  129
5.6 ,  129
5.7 ,  130
5.8 ,  132
5.9 ,  134
6.0 ,  136
6.1 ,  140
6.2 ,  142
6.3 ,  146
6.4 ,  147
6.5 ,  149
6.6 ,  151
6.7 ,  153
6.8 ,  155
6.9 ,  157
7.0 ,  161
7.1 ,  163
7.2 ,  164
7.3 ,  165
7.4 ,  166
7.5 ,  168
7.6 ,  169
7.7 ,  171
7.8 ,  173
7.9 ,  174
8.0 ,  175
8.1 ,  178
8.2 ,  181
8.3 ,  181
8.4 ,  183
8.5 ,  183
8.6 ,  184
8.7 ,  185
8.8 ,  185
8.9 ,  186
9.0 ,  186
9.1 ,  186
9.2 ,  186
9.3 ,  187
9.4 ,  187
9.5 ,  187
9.6 ,  187
9.7 ,  188
9.8 ,  188
9.9 ,  188
10.0 ,  189
