limit, count
1.0 ,  0
1.1 ,  12
1.2 ,  37
1.3 ,  39
1.4 ,  40
1.5 ,  41
1.6 ,  41
1.7 ,  43
1.8 ,  43
1.9 ,  44
2.0 ,  45
2.1 ,  48
2.2 ,  50
2.3 ,  50
2.4 ,  51
2.5 ,  53
2.6 ,  55
2.7 ,  57
2.8 ,  59
2.9 ,  59
3.0 ,  60
3.1 ,  61
3.2 ,  64
3.3 ,  66
3.4 ,  67
3.5 ,  67
3.6 ,  69
3.7 ,  71
3.8 ,  73
3.9 ,  74
4.0 ,  76
4.1 ,  78
4.2 ,  78
4.3 ,  82
4.4 ,  83
4.5 ,  83
4.6 ,  84
4.7 ,  87
4.8 ,  89
4.9 ,  91
5.0 ,  93
5.1 ,  93
5.2 ,  94
5.3 ,  95
5.4 ,  98
5.5 ,  99
5.6 ,  100
5.7 ,  100
5.8 ,  100
5.9 ,  104
6.0 ,  104
6.1 ,  106
6.2 ,  106
6.3 ,  106
6.4 ,  106
6.5 ,  108
6.6 ,  108
6.7 ,  110
6.8 ,  111
6.9 ,  114
7.0 ,  115
7.1 ,  116
7.2 ,  118
7.3 ,  118
7.4 ,  119
7.5 ,  123
7.6 ,  124
7.7 ,  124
7.8 ,  124
7.9 ,  125
8.0 ,  126
8.1 ,  127
8.2 ,  128
8.3 ,  128
8.4 ,  129
8.5 ,  129
8.6 ,  130
8.7 ,  132
8.8 ,  132
8.9 ,  135
9.0 ,  136
9.1 ,  139
9.2 ,  139
9.3 ,  139
9.4 ,  140
9.5 ,  140
9.6 ,  141
9.7 ,  141
9.8 ,  141
9.9 ,  143
10.0 ,  144
10.1 ,  144
10.2 ,  144
10.3 ,  144
10.4 ,  144
10.5 ,  144
10.6 ,  144
10.7 ,  144
10.8 ,  144
10.9 ,  144
11.0 ,  144
11.1 ,  144
11.2 ,  145
11.3 ,  146
11.4 ,  147
11.5 ,  149
11.6 ,  149
11.7 ,  150
11.8 ,  150
11.9 ,  150
12.0 ,  150
12.1 ,  150
12.2 ,  150
12.3 ,  150
12.4 ,  150
12.5 ,  150
12.6 ,  150
12.7 ,  150
12.8 ,  150
12.9 ,  150
13.0 ,  150
13.1 ,  150
13.2 ,  151
13.3 ,  152
