limit, count
1.0 ,  0
1.1 ,  0
1.2 ,  23
1.3 ,  48
1.4 ,  90
1.5 ,  120
1.6 ,  143
1.7 ,  164
1.8 ,  184
1.9 ,  189
2.0 ,  211
2.1 ,  225
2.2 ,  241
2.3 ,  247
2.4 ,  260
