limit, count
1.0 ,  0
1.1 ,  122
1.2 ,  13
1.3 ,  5
1.4 ,  4
1.5 ,  6
1.6 ,  4
1.7 ,  0
1.8 ,  0
1.9 ,  0
2.0 ,  1
