limit, count
1.0 ,  0
1.1 ,  50
1.2 ,  96
1.3 ,  102
1.4 ,  104
1.5 ,  104
1.6 ,  104
1.7 ,  106
1.8 ,  108
1.9 ,  114
2.0 ,  115
2.1 ,  118
2.2 ,  121
2.3 ,  123
2.4 ,  123
2.5 ,  127
2.6 ,  128
2.7 ,  129
2.8 ,  132
2.9 ,  136
3.0 ,  141
3.1 ,  145
3.2 ,  148
3.3 ,  151
3.4 ,  157
3.5 ,  157
3.6 ,  158
3.7 ,  159
3.8 ,  160
3.9 ,  163
4.0 ,  164
4.1 ,  169
4.2 ,  169
4.3 ,  171
4.4 ,  174
4.5 ,  175
4.6 ,  176
4.7 ,  177
4.8 ,  181
4.9 ,  184
5.0 ,  185
5.1 ,  186
5.2 ,  188
5.3 ,  188
5.4 ,  189
5.5 ,  190
5.6 ,  192
5.7 ,  194
5.8 ,  196
5.9 ,  197
6.0 ,  197
6.1 ,  197
6.2 ,  198
6.3 ,  198
6.4 ,  198
6.5 ,  199
6.6 ,  200
6.7 ,  204
6.8 ,  205
6.9 ,  205
7.0 ,  207
7.1 ,  207
7.2 ,  210
7.3 ,  210
7.4 ,  214
7.5 ,  216
7.6 ,  217
7.7 ,  217
7.8 ,  217
7.9 ,  217
8.0 ,  218
8.1 ,  219
8.2 ,  220
8.3 ,  221
8.4 ,  221
8.5 ,  222
8.6 ,  223
8.7 ,  225
8.8 ,  226
8.9 ,  229
9.0 ,  230
9.1 ,  230
9.2 ,  230
9.3 ,  230
9.4 ,  234
9.5 ,  235
9.6 ,  235
9.7 ,  235
9.8 ,  235
9.9 ,  236
10.0 ,  237
10.1 ,  237
10.2 ,  239
10.3 ,  240
10.4 ,  240
10.5 ,  240
10.6 ,  241
10.7 ,  241
10.8 ,  242
10.9 ,  242
11.0 ,  243
11.1 ,  243
11.2 ,  244
11.3 ,  245
11.4 ,  246
11.5 ,  247
11.6 ,  249
11.7 ,  249
11.8 ,  249
11.9 ,  249
12.0 ,  250
12.1 ,  250
12.2 ,  250
12.3 ,  250
12.4 ,  251
12.5 ,  251
12.6 ,  252
12.7 ,  252
12.8 ,  252
12.9 ,  252
13.0 ,  252
13.1 ,  252
13.2 ,  252
13.3 ,  253
