limit, count
1.0 ,  0
1.1 ,  14
1.2 ,  58
1.3 ,  65
1.4 ,  65
1.5 ,  65
1.6 ,  65
1.7 ,  69
1.8 ,  75
1.9 ,  81
2.0 ,  84
2.1 ,  87
2.2 ,  93
2.3 ,  97
2.4 ,  101
2.5 ,  106
2.6 ,  110
2.7 ,  115
2.8 ,  117
2.9 ,  117
3.0 ,  118
3.1 ,  119
3.2 ,  120
3.3 ,  120
3.4 ,  122
3.5 ,  123
3.6 ,  124
3.7 ,  127
3.8 ,  135
3.9 ,  140
4.0 ,  144
4.1 ,  147
4.2 ,  148
4.3 ,  149
4.4 ,  152
4.5 ,  155
4.6 ,  157
4.7 ,  159
4.8 ,  160
4.9 ,  162
5.0 ,  163
5.1 ,  164
5.2 ,  165
5.3 ,  166
5.4 ,  168
5.5 ,  168
5.6 ,  168
5.7 ,  169
5.8 ,  172
5.9 ,  172
6.0 ,  172
6.1 ,  174
6.2 ,  177
6.3 ,  177
6.4 ,  178
6.5 ,  179
6.6 ,  179
6.7 ,  179
6.8 ,  180
6.9 ,  182
7.0 ,  184
7.1 ,  189
7.2 ,  189
7.3 ,  192
7.4 ,  192
7.5 ,  192
7.6 ,  192
7.7 ,  192
7.8 ,  192
7.9 ,  193
8.0 ,  193
8.1 ,  193
8.2 ,  194
8.3 ,  195
