limit, count
1.0 ,  0
1.1 ,  1
1.2 ,  60
1.3 ,  67
1.4 ,  70
1.5 ,  73
1.6 ,  78
1.7 ,  80
1.8 ,  84
1.9 ,  90
2.0 ,  95
2.1 ,  100
2.2 ,  104
2.3 ,  105
2.4 ,  106
2.5 ,  109
2.6 ,  112
2.7 ,  113
2.8 ,  115
2.9 ,  122
3.0 ,  126
3.1 ,  127
3.2 ,  127
3.3 ,  128
3.4 ,  130
3.5 ,  133
3.6 ,  136
3.7 ,  136
3.8 ,  140
3.9 ,  141
4.0 ,  141
4.1 ,  145
4.2 ,  148
4.3 ,  148
4.4 ,  151
4.5 ,  152
4.6 ,  153
4.7 ,  155
4.8 ,  156
4.9 ,  157
5.0 ,  158
5.1 ,  160
5.2 ,  164
5.3 ,  165
5.4 ,  167
5.5 ,  167
5.6 ,  168
5.7 ,  168
5.8 ,  171
5.9 ,  172
6.0 ,  174
6.1 ,  177
6.2 ,  178
6.3 ,  179
6.4 ,  180
6.5 ,  181
6.6 ,  183
6.7 ,  184
6.8 ,  184
6.9 ,  185
7.0 ,  188
7.1 ,  188
7.2 ,  188
7.3 ,  189
7.4 ,  189
7.5 ,  189
7.6 ,  189
7.7 ,  189
7.8 ,  192
7.9 ,  193
8.0 ,  194
