limit, count
1.0 ,  0
1.1 ,  68
1.2 ,  96
1.3 ,  100
1.4 ,  104
1.5 ,  108
1.6 ,  111
1.7 ,  116
1.8 ,  120
1.9 ,  124
2.0 ,  130
2.1 ,  132
2.2 ,  132
2.3 ,  134
2.4 ,  136
2.5 ,  141
2.6 ,  142
2.7 ,  144
2.8 ,  144
2.9 ,  147
3.0 ,  147
3.1 ,  149
3.2 ,  151
3.3 ,  153
3.4 ,  155
3.5 ,  157
3.6 ,  158
3.7 ,  158
3.8 ,  159
3.9 ,  161
4.0 ,  162
4.1 ,  162
4.2 ,  162
4.3 ,  163
4.4 ,  163
4.5 ,  163
4.6 ,  164
4.7 ,  166
4.8 ,  166
4.9 ,  166
5.0 ,  166
5.1 ,  169
5.2 ,  169
5.3 ,  169
5.4 ,  170
5.5 ,  172
5.6 ,  173
5.7 ,  174
5.8 ,  176
5.9 ,  177
6.0 ,  179
6.1 ,  179
6.2 ,  180
6.3 ,  180
6.4 ,  181
6.5 ,  183
6.6 ,  184
6.7 ,  184
6.8 ,  185
6.9 ,  187
7.0 ,  187
7.1 ,  187
7.2 ,  187
7.3 ,  189
7.4 ,  189
7.5 ,  189
7.6 ,  189
7.7 ,  189
7.8 ,  190
