limit, count
1.0 ,  0
1.1 ,  113
1.2 ,  131
1.3 ,  133
1.4 ,  133
1.5 ,  137
1.6 ,  140
1.7 ,  147
1.8 ,  154
1.9 ,  156
2.0 ,  160
2.1 ,  162
2.2 ,  169
2.3 ,  174
2.4 ,  175
2.5 ,  179
2.6 ,  182
2.7 ,  187
2.8 ,  192
2.9 ,  195
3.0 ,  200
3.1 ,  201
3.2 ,  203
3.3 ,  205
3.4 ,  206
3.5 ,  207
3.6 ,  208
3.7 ,  208
3.8 ,  210
3.9 ,  210
4.0 ,  210
4.1 ,  213
4.2 ,  214
4.3 ,  214
4.4 ,  215
4.5 ,  215
4.6 ,  215
4.7 ,  215
4.8 ,  217
4.9 ,  217
5.0 ,  218
5.1 ,  218
5.2 ,  219
5.3 ,  219
5.4 ,  222
5.5 ,  225
5.6 ,  226
5.7 ,  230
5.8 ,  232
5.9 ,  232
6.0 ,  232
6.1 ,  232
6.2 ,  234
6.3 ,  234
6.4 ,  235
6.5 ,  236
6.6 ,  236
6.7 ,  236
6.8 ,  238
6.9 ,  238
7.0 ,  239
7.1 ,  241
7.2 ,  241
7.3 ,  241
7.4 ,  241
7.5 ,  243
7.6 ,  244
7.7 ,  244
7.8 ,  244
7.9 ,  244
8.0 ,  245
8.1 ,  248
8.2 ,  248
8.3 ,  251
8.4 ,  252
8.5 ,  252
8.6 ,  253
