id, model-name, radio
2 , resnet50 , 2.4085989907160337
4 , yolov2 , 3.097236231469219
5 , squeezenetv1 , 2.582946216265954
3 , googlenet , 5.403589256715708
1 , vgg19 , 2.5925366748415706
7 , resnet50 , 1.56441362063892
6 , vgg19 , 2.0511610969217005
8 , googlenet , 3.5771435675386445
9 , resnet50 , 1.4127011920546206
11 , yolov2 , 4.510423739797617
12 , squeezenetv1 , 1.887901880215937
10 , vgg19 , 2.113481341527068
14 , googlenet , 2.8152525455524047
15 , resnet50 , 2.4023147886410907
13 , vgg19 , 1.9062571741121666
16 , yolov2 , 1.3474616863325635
19 , googlenet , 1.7243834594060856
20 , squeezenetv1 , 1.6246561679928855
18 , resnet50 , 2.612784916157034
17 , vgg19 , 2.2824449110204044
23 , yolov2 , 2.8005940898802257
22 , resnet50 , 2.0308103098710735
24 , googlenet , 1.7752496727694405
21 , vgg19 , 2.054852806522682
26 , squeezenetv1 , 2.9334444183058763
27 , resnet50 , 2.1211466386401017
25 , vgg19 , 1.8162691119948475
29 , yolov2 , 4.132300647361275
30 , googlenet , 3.510973379927857
31 , resnet50 , 1.4070453702329353
28 , vgg19 , 2.0588383421522485
32 , squeezenetv1 , 2.836858030012165
34 , resnet50 , 1.508588462774738
35 , googlenet , 1.6257340243972354
33 , vgg19 , 1.8567742143014379
36 , yolov2 , 1.320089143836105
38 , resnet50 , 1.8398736087685166
37 , vgg19 , 1.7314622141887726
39 , squeezenetv1 , 3.862650518320925
40 , googlenet , 1.9350045454230456
42 , resnet50 , 1.2846071110150434
41 , vgg19 , 1.6658485894950312
43 , yolov2 , 4.191342654663858
45 , googlenet , 2.7309162056669005
46 , resnet50 , 1.4607233874320353
47 , squeezenetv1 , 1.620597816646194
44 , vgg19 , 2.058460817314867
49 , resnet50 , 1.8793074412567845
50 , yolov2 , 2.7141796918515406
51 , googlenet , 1.5159645253303649
48 , vgg19 , 2.0474692272847554
53 , squeezenetv1 , 3.259457827326813
54 , resnet50 , 2.038299132174008
52 , vgg19 , 1.8211985397358494
55 , googlenet , 1.1169627964106172
58 , yolov2 , 1.7370431370811101
57 , resnet50 , 2.4160352731980788
56 , vgg19 , 1.8342038622919343
60 , squeezenetv1 , 3.4223293308641956
61 , googlenet , 2.0237449791922733
62 , resnet50 , 2.0061969020683708
59 , vgg19 , 2.0452037581885403
63 , yolov2 , 1.2613654748545358
64 , resnet50 , 1.2168941694183482
66 , squeezenetv1 , 2.4770258004868397
67 , googlenet , 2.6528552585683167
65 , vgg19 , 1.9837643515250747
68 , resnet50 , 1.5005760402035508
69 , vgg19 , 1.605646740935623
71 , yolov2 , 1.9706647632640462
70 , googlenet , 3.8421535960291755
74 , squeezenetv1 , 2.3274112167913414
72 , resnet50 , 1.6581015105298391
73 , vgg19 , 1.798795905415865
76 , googlenet , 1.5993100910911597
75 , resnet50 , 1.7485424195126902
78 , yolov2 , 2.8989443157600463
77 , vgg19 , 1.6767982501027632
79 , squeezenetv1 , 3.959101705641551
80 , resnet50 , 1.203278265075183
82 , googlenet , 3.022460416809728
81 , vgg19 , 1.5235247664855247
83 , resnet50 , 1.1904479609055787
85 , yolov2 , 2.9360245455160814
86 , squeezenetv1 , 2.655318471503976
84 , vgg19 , 1.4938435365195266
87 , googlenet , 2.9271140522136703
88 , resnet50 , 1.192595101570661
89 , vgg19 , 1.503995897958189
90 , yolov2 , 1.2578642845196362
92 , googlenet , 2.659901766782523
93 , squeezenetv1 , 2.4505117027859464
91 , resnet50 , 2.1979193032300803
