limit, count
1.0 ,  0
1.1 ,  370
1.2 ,  184
1.3 ,  34
1.4 ,  26
1.5 ,  18
1.6 ,  14
1.7 ,  15
1.8 ,  17
1.9 ,  8
2.0 ,  10
2.1 ,  11
2.2 ,  9
2.3 ,  9
2.4 ,  14
2.5 ,  10
2.6 ,  13
2.7 ,  8
2.8 ,  10
2.9 ,  11
3.0 ,  11
3.1 ,  3
3.2 ,  7
3.3 ,  9
3.4 ,  10
3.5 ,  6
3.6 ,  6
3.7 ,  8
3.8 ,  7
3.9 ,  4
4.0 ,  5
4.1 ,  3
4.2 ,  8
4.3 ,  9
4.4 ,  4
4.5 ,  5
4.6 ,  4
4.7 ,  3
4.8 ,  2
4.9 ,  1
5.0 ,  4
5.1 ,  2
5.2 ,  6
5.3 ,  1
5.4 ,  4
5.5 ,  3
5.6 ,  3
5.7 ,  3
5.8 ,  5
5.9 ,  1
6.0 ,  2
6.1 ,  5
6.2 ,  2
6.3 ,  2
6.4 ,  3
6.5 ,  5
6.6 ,  1
6.7 ,  1
6.8 ,  3
6.9 ,  4
7.0 ,  4
7.1 ,  1
7.2 ,  4
7.3 ,  1
7.4 ,  2
7.5 ,  2
7.6 ,  0
7.7 ,  0
7.8 ,  2
7.9 ,  1
8.0 ,  2
8.1 ,  1
8.2 ,  0
8.3 ,  1
8.4 ,  0
8.5 ,  4
8.6 ,  1
8.7 ,  0
8.8 ,  1
8.9 ,  0
9.0 ,  1
9.1 ,  0
9.2 ,  0
9.3 ,  0
9.4 ,  0
9.5 ,  1
9.6 ,  2
9.7 ,  0
9.8 ,  2
9.9 ,  0
10.0 ,  0
10.1 ,  0
10.2 ,  0
10.3 ,  0
10.4 ,  0
10.5 ,  0
10.6 ,  0
10.7 ,  0
10.8 ,  0
10.9 ,  0
11.0 ,  0
11.1 ,  0
11.2 ,  0
11.3 ,  0
11.4 ,  0
11.5 ,  0
11.6 ,  0
11.7 ,  1
