limit, count
1.0 ,  0
1.1 ,  11
1.2 ,  39
1.3 ,  48
1.4 ,  48
1.5 ,  48
1.6 ,  48
1.7 ,  49
1.8 ,  50
1.9 ,  53
2.0 ,  55
2.1 ,  55
2.2 ,  58
2.3 ,  61
2.4 ,  62
2.5 ,  66
2.6 ,  66
2.7 ,  69
2.8 ,  70
2.9 ,  72
3.0 ,  72
3.1 ,  72
3.2 ,  72
3.3 ,  72
3.4 ,  75
3.5 ,  77
3.6 ,  80
3.7 ,  80
3.8 ,  82
3.9 ,  83
4.0 ,  83
4.1 ,  85
4.2 ,  86
4.3 ,  89
4.4 ,  90
4.5 ,  92
4.6 ,  92
4.7 ,  93
4.8 ,  94
4.9 ,  95
5.0 ,  97
5.1 ,  99
5.2 ,  103
5.3 ,  103
5.4 ,  104
5.5 ,  105
5.6 ,  107
5.7 ,  108
5.8 ,  109
5.9 ,  109
6.0 ,  111
6.1 ,  114
6.2 ,  114
6.3 ,  117
6.4 ,  118
6.5 ,  119
6.6 ,  120
6.7 ,  120
6.8 ,  121
6.9 ,  123
7.0 ,  123
7.1 ,  123
7.2 ,  125
7.3 ,  128
7.4 ,  129
7.5 ,  129
7.6 ,  130
7.7 ,  130
7.8 ,  131
7.9 ,  131
8.0 ,  134
8.1 ,  135
8.2 ,  135
8.3 ,  135
8.4 ,  138
8.5 ,  140
8.6 ,  141
8.7 ,  142
8.8 ,  146
8.9 ,  146
9.0 ,  146
9.1 ,  146
9.2 ,  146
9.3 ,  146
9.4 ,  147
9.5 ,  147
9.6 ,  148
9.7 ,  149
9.8 ,  149
9.9 ,  149
10.0 ,  149
10.1 ,  150
10.2 ,  150
10.3 ,  150
10.4 ,  150
10.5 ,  150
10.6 ,  150
10.7 ,  150
10.8 ,  150
10.9 ,  151
11.0 ,  151
11.1 ,  151
11.2 ,  151
11.3 ,  151
11.4 ,  151
11.5 ,  151
11.6 ,  151
11.7 ,  151
11.8 ,  151
11.9 ,  152
