limit, count
1.0 ,  0
1.1 ,  281
1.2 ,  467
1.3 ,  513
1.4 ,  539
1.5 ,  548
1.6 ,  561
1.7 ,  587
1.8 ,  601
1.9 ,  613
2.0 ,  626
2.1 ,  637
2.2 ,  650
2.3 ,  658
2.4 ,  668
2.5 ,  677
2.6 ,  682
2.7 ,  691
2.8 ,  704
2.9 ,  713
3.0 ,  722
3.1 ,  733
3.2 ,  738
3.3 ,  748
3.4 ,  760
3.5 ,  771
3.6 ,  786
3.7 ,  797
3.8 ,  807
3.9 ,  821
4.0 ,  825
4.1 ,  831
4.2 ,  834
4.3 ,  839
4.4 ,  846
4.5 ,  855
4.6 ,  859
4.7 ,  867
4.8 ,  872
4.9 ,  876
5.0 ,  880
5.1 ,  883
5.2 ,  886
5.3 ,  886
5.4 ,  887
5.5 ,  889
5.6 ,  894
5.7 ,  897
5.8 ,  902
5.9 ,  903
6.0 ,  903
6.1 ,  904
6.2 ,  907
6.3 ,  910
6.4 ,  913
6.5 ,  915
6.6 ,  917
6.7 ,  922
6.8 ,  924
6.9 ,  929
7.0 ,  933
7.1 ,  934
7.2 ,  938
7.3 ,  938
7.4 ,  943
7.5 ,  945
7.6 ,  947
7.7 ,  951
7.8 ,  951
7.9 ,  952
8.0 ,  953
8.1 ,  954
8.2 ,  955
8.3 ,  959
8.4 ,  960
8.5 ,  962
8.6 ,  964
8.7 ,  966
8.8 ,  967
8.9 ,  970
9.0 ,  971
9.1 ,  971
9.2 ,  971
9.3 ,  971
9.4 ,  976
9.5 ,  977
9.6 ,  977
9.7 ,  977
9.8 ,  978
9.9 ,  982
10.0 ,  983
10.1 ,  983
10.2 ,  985
10.3 ,  986
10.4 ,  986
10.5 ,  986
10.6 ,  987
10.7 ,  987
10.8 ,  988
10.9 ,  988
11.0 ,  989
11.1 ,  989
11.2 ,  990
11.3 ,  991
11.4 ,  993
11.5 ,  994
11.6 ,  996
11.7 ,  996
11.8 ,  996
11.9 ,  996
12.0 ,  997
12.1 ,  997
12.2 ,  997
12.3 ,  997
12.4 ,  998
12.5 ,  998
12.6 ,  999
12.7 ,  999
12.8 ,  999
12.9 ,  999
13.0 ,  999
13.1 ,  999
13.2 ,  999
13.3 ,  1000
