id, model-name, radio
1 , yolov2 , 4.076270234295361
2 , resnet50 , 1.9073007221974698
3 , googlenet , 1.342490943713932
4 , squeezenetv1 , 1.313218936816813
5 , vgg19 , 1.2185875616287105
6 , yolov2 , 10.271837860103243
7 , resnet50 , 2.7903295997347453
8 , googlenet , 1.2675134970651074
9 , yolov2 , 1.3615135337601103
10 , resnet50 , 1.3830725154486176
11 , vgg19 , 1.0
12 , squeezenetv1 , 4.491646708850692
13 , yolov2 , 1.1781081168228387
14 , googlenet , 3.8967980155201465
15 , resnet50 , 1.9415144387686378
16 , yolov2 , 3.3981081833222926
17 , vgg19 , 1.1570867123765158
20 , squeezenetv1 , 5.714761966886676
19 , googlenet , 6.821594874072194
18 , resnet50 , 4.169119024296155
21 , yolov2 , 1.1187568128110734
22 , resnet50 , 1.001131796056727
23 , googlenet , 1.186785940472056
24 , vgg19 , 1.0470146820895432
25 , yolov2 , 7.182162495746161
26 , squeezenetv1 , 1.1260269639790315
27 , resnet50 , 1.2449115007217193
28 , yolov2 , 1.0212973007330328
29 , googlenet , 1.1226322744638002
30 , resnet50 , 3.4996779960514663
31 , vgg19 , 1.2897646070370063
33 , yolov2 , 2.9017296585322625
32 , squeezenetv1 , 4.232837225058476
34 , resnet50 , 1.0142949030122512
35 , googlenet , 1.1431524369984634
36 , yolov2 , 3.1994594676935213
37 , vgg19 , 1.100381649705129
38 , resnet50 , 2.4652725914861837
39 , squeezenetv1 , 2.6987402122469493
40 , googlenet , 1.1907321048970072
41 , yolov2 , 1.061189240666705
42 , resnet50 , 1.0
43 , vgg19 , 1.0
45 , yolov2 , 4.729621802913093
44 , googlenet , 3.924646538719185
46 , resnet50 , 1.6066373063891481
47 , squeezenetv1 , 1.9911904835596308
48 , yolov2 , 1.0624865212952517
49 , resnet50 , 1.0274059035119951
50 , vgg19 , 1.1081775229237647
51 , googlenet , 4.298744646603234
52 , squeezenetv1 , 1.8159119523713072
53 , yolov2 , 2.079243223840951
54 , resnet50 , 1.326658957966529
55 , googlenet , 1.1295098906794176
56 , vgg19 , 1.0
58 , yolov2 , 6.589297284030844
57 , resnet50 , 3.580171809829569
59 , squeezenetv1 , 1.1836772032704046
60 , googlenet , 3.371279234680656
61 , resnet50 , 1.7864294863160277
62 , yolov2 , 2.841081228541844
63 , vgg19 , 1.0
64 , resnet50 , 1.095049946478799
65 , yolov2 , 3.2807029332522557
66 , squeezenetv1 , 1.1877852550754493
67 , googlenet , 1.3249023404948512
68 , resnet50 , 1.0059373463208259
69 , vgg19 , 1.1094874062850706
70 , yolov2 , 8.683945956976245
71 , googlenet , 4.549045447556335
73 , squeezenetv1 , 3.282088792267768
72 , resnet50 , 1.9115840123445473
74 , yolov2 , 1.0898919515324141
75 , resnet50 , 1.0192572707933651
77 , vgg19 , 1.1839814312972101
76 , googlenet , 7.6305624520842095
78 , yolov2 , 5.807837764838909
79 , squeezenetv1 , 2.3116213973905766
80 , resnet50 , 1.0191527589920002
81 , googlenet , 1.134358081626465
82 , yolov2 , 1.037837880053079
83 , vgg19 , 1.2963351392954934
84 , resnet50 , 3.6350706934163743
85 , squeezenetv1 , 1.6947234446779005
86 , yolov2 , 1.1294595133152399
87 , googlenet , 1.1289461375437224
88 , resnet50 , 1.0
89 , vgg19 , 1.062902286634201
90 , yolov2 , 8.740216248492066
91 , resnet50 , 1.6784079216159498
92 , googlenet , 3.6110944208546725
93 , squeezenetv1 , 3.204172016066548
94 , yolov2 , 1.0928108136154076
95 , resnet50 , 1.0
96 , vgg19 , 1.0
98 , yolov2 , 3.338594574247684
97 , googlenet , 6.0666340507754155
99 , squeezenetv1 , 1.954902322602669
100 , resnet50 , 1.0291818070957237
101 , yolov2 , 1.0367027498374823
102 , googlenet , 1.0561109098005734
103 , vgg19 , 1.0
104 , resnet50 , 2.7433706241536435
105 , squeezenetv1 , 2.7974713613666045
106 , yolov2 , 1.108864864371657
108 , googlenet , 3.3730832877248482
107 , resnet50 , 1.6703638006986847
109 , vgg19 , 1.10614931122927
110 , yolov2 , 8.512864821997587
112 , squeezenetv1 , 4.954765200359756
111 , resnet50 , 2.6165445070828914
113 , googlenet , 1.1289461375437224
114 , yolov2 , 1.0863243331477277
115 , resnet50 , 1.0029600053561052
116 , vgg19 , 1.0
117 , yolov2 , 1.2314594689307206
119 , googlenet , 2.44234825815012
118 , squeezenetv1 , 3.5463758525901934
120 , resnet50 , 1.020772044318583
121 , yolov2 , 1.064432480900545
122 , vgg19 , 1.0
123 , resnet50 , 3.385649543336232
124 , googlenet , 3.6673557580130254
125 , squeezenetv1 , 1.9323078417860056
126 , yolov2 , 2.440216333549508
127 , resnet50 , 1.0000870765628151
128 , vgg19 , 1.0
130 , googlenet , 6.116356152629468
129 , yolov2 , 10.105946156938558
131 , resnet50 , 1.0671043476112327
132 , squeezenetv1 , 1.6643235740168236
133 , yolov2 , 1.0754594822306114
134 , googlenet , 1.0828322493029698
136 , vgg19 , 1.3135536620600863
135 , resnet50 , 3.890341714734789
137 , yolov2 , 6.626270361881523
138 , squeezenetv1 , 1.1695728093644306
139 , resnet50 , 1.0
140 , yolov2 , 1.052594650180782
141 , googlenet , 1.049233293584956
142 , vgg19 , 1.0
143 , resnet50 , 1.8726691576807108
144 , squeezenetv1 , 2.2274056171277956
145 , yolov2 , 1.1648108550615788
146 , googlenet , 1.0799007975123036
147 , resnet50 , 1.0002960005356105
148 , vgg19 , 1.0
149 , yolov2 , 6.75599997123512
150 , squeezenetv1 , 1.2162680261879977
151 , resnet50 , 1.8642069895579858
152 , googlenet , 3.1007968671540413
153 , yolov2 , 1.0657297615290915
154 , vgg19 , 1.2816729563043123
155 , resnet50 , 3.4797241127555805
157 , yolov2 , 6.406054481456202
156 , googlenet , 8.279314464144203
158 , squeezenetv1 , 5.084444186741689
159 , resnet50 , 1.0115786921060412
160 , yolov2 , 1.0396216119204755
161 , googlenet , 6.24973694029249
162 , vgg19 , 1.1631712668666725
163 , resnet50 , 1.0959379480856308
164 , squeezenetv1 , 2.071572064725355
165 , yolov2 , 1.070270282391478
166 , resnet50 , 1.5944144071261706
167 , googlenet , 3.444227363585827
168 , yolov2 , 1.1043243435092704
169 , vgg19 , 1.0
