id, model-name, radio
11 , vgg19 , 1.0
42 , resnet50 , 1.0
43 , vgg19 , 1.0
56 , vgg19 , 1.0
63 , vgg19 , 1.0
88 , resnet50 , 1.0
95 , resnet50 , 1.0
96 , vgg19 , 1.0
103 , vgg19 , 1.0
116 , vgg19 , 1.0
122 , vgg19 , 1.0
128 , vgg19 , 1.0
139 , resnet50 , 1.0
142 , vgg19 , 1.0
148 , vgg19 , 1.0
169 , vgg19 , 1.0
190 , vgg19 , 1.0
197 , vgg19 , 1.0
210 , vgg19 , 1.0
217 , vgg19 , 1.0
237 , vgg19 , 1.0
244 , vgg19 , 1.0
249 , vgg19 , 1.0
264 , vgg19 , 1.0
269 , resnet50 , 1.0
273 , resnet50 , 1.0
276 , vgg19 , 1.0
284 , vgg19 , 1.0
296 , vgg19 , 1.0
303 , vgg19 , 1.0
310 , vgg19 , 1.0
323 , vgg19 , 1.0
330 , vgg19 , 1.0
350 , vgg19 , 1.0
370 , vgg19 , 1.0
382 , vgg19 , 1.0
389 , vgg19 , 1.0
429 , vgg19 , 1.0
436 , vgg19 , 1.0
443 , vgg19 , 1.0
456 , vgg19 , 1.0
463 , vgg19 , 1.0
488 , vgg19 , 1.0
504 , vgg19 , 1.0
516 , vgg19 , 1.0
524 , vgg19 , 1.0
537 , vgg19 , 1.0
557 , vgg19 , 1.0
562 , vgg19 , 1.0
569 , vgg19 , 1.0
582 , vgg19 , 1.0
594 , vgg19 , 1.0
602 , vgg19 , 1.0
609 , vgg19 , 1.0
615 , vgg19 , 1.0
621 , vgg19 , 1.0
647 , vgg19 , 1.0
660 , vgg19 , 1.0
667 , vgg19 , 1.0
687 , vgg19 , 1.0
699 , vgg19 , 1.0
706 , vgg19 , 1.0
726 , vgg19 , 1.0
746 , vgg19 , 1.0
759 , vgg19 , 1.0
779 , vgg19 , 1.0
792 , vgg19 , 1.0
799 , vgg19 , 1.0
805 , vgg19 , 1.0
811 , vgg19 , 1.0
818 , vgg19 , 1.0
825 , vgg19 , 1.0
831 , vgg19 , 1.0
851 , vgg19 , 1.0
858 , vgg19 , 1.0
864 , vgg19 , 1.0
871 , vgg19 , 1.0
883 , vgg19 , 1.0
890 , vgg19 , 1.0
903 , vgg19 , 1.0
910 , vgg19 , 1.0
930 , vgg19 , 1.0
950 , vgg19 , 1.0
962 , vgg19 , 1.0
127 , resnet50 , 1.0000870765628151
301 , resnet50 , 1.0001392826485302
147 , resnet50 , 1.0002960005356105
824 , resnet50 , 1.0004005123369755
22 , resnet50 , 1.001131796056727
434 , resnet50 , 1.0014452318308873
174 , resnet50 , 1.0016541558036829
494 , resnet50 , 1.0018630797764783
857 , resnet50 , 1.0020720037492736
751 , resnet50 , 1.0022809277220692
115 , resnet50 , 1.0029600053561052
462 , resnet50 , 1.0030644175275356
836 , resnet50 , 1.0035345711887764
574 , vgg19 , 1.0039577771554182
923 , vgg19 , 1.0045704476354924
353 , resnet50 , 1.004840420741199
289 , resnet50 , 1.004944932542564
778 , resnet50 , 1.0051538565153593
68 , resnet50 , 1.0059373463208259
223 , resnet50 , 1.0060940642079061
260 , resnet50 , 1.006720935756227
620 , resnet50 , 1.0081835031957298
394 , resnet50 , 1.008914786915481
739 , resnet50 , 1.009228123059707
535 , resnet50 , 1.009907200693743
274 , yolov2 , 1.0102702994029664
797 , resnet50 , 1.0104817665264143
328 , resnet50 , 1.0105340722420642
703 , resnet50 , 1.0113175620475308
474 , resnet50 , 1.0114220738488957
159 , resnet50 , 1.0115786921060412
194 , resnet50 , 1.0117354099931215
454 , resnet50 , 1.0118399217944865
414 , resnet50 , 1.0123622815414424
186 , resnet50 , 1.0124144876271577
758 , resnet50 , 1.0138770550666605
34 , resnet50 , 1.0142949030122512
804 , resnet50 , 1.0146605448721269
829 , resnet50 , 1.0146605448721269
674 , vgg19 , 1.0147114255146388
934 , resnet50 , 1.0149739806462874
887 , resnet50 , 1.0153918285918784
907 , resnet50 , 1.0156530582803236
543 , resnet50 , 1.0161754180272795
340 , resnet50 , 1.0163843420000749
379 , resnet50 , 1.017063419634111
241 , resnet50 , 1.0183692691865336
632 , resnet50 , 1.0187349110464092
80 , resnet50 , 1.0191527589920002
75 , resnet50 , 1.0192572707933651
482 , resnet50 , 1.019675118738956
375 , resnet50 , 1.019779630540321
547 , resnet50 , 1.0198318366260362
640 , resnet50 , 1.0199885545131164
977 , vgg19 , 1.0206058603438515
120 , resnet50 , 1.020772044318583
28 , yolov2 , 1.0212973007330328
566 , resnet50 , 1.024115126773114
398 , resnet50 , 1.0242195389445443
973 , resnet50 , 1.02442846291734
386 , resnet50 , 1.0248464104928654
993 , resnet50 , 1.025786618185412
500 , resnet50 , 1.026622314076594
823 , yolov2 , 1.0269730291359624
608 , resnet50 , 1.02730139171063
253 , resnet50 , 1.0273535977963453
49 , resnet50 , 1.0274059035119951
856 , yolov2 , 1.0274594803748125
919 , resnet50 , 1.0275103156834255
742 , resnet50 , 1.0277715453718708
206 , resnet50 , 1.0281893933174617
986 , resnet50 , 1.0286072412630525
319 , resnet50 , 1.0287117530644174
520 , resnet50 , 1.029025188838578
100 , resnet50 , 1.0291818070957237
179 , resnet50 , 1.0292341128113733
508 , resnet50 , 1.029495242869884
937 , vgg19 , 1.029648270567921
664 , resnet50 , 1.0298086786440446
966 , resnet50 , 1.0330472492972105
816 , resnet50 , 1.034457610650998
908 , yolov2 , 1.0358919204477857
355 , yolov2 , 1.0360540708607358
715 , resnet50 , 1.0362335142347265
101 , yolov2 , 1.0367027498374823
82 , yolov2 , 1.037837880053079
798 , yolov2 , 1.0392973110945756
849 , resnet50 , 1.0394198788021771
160 , yolov2 , 1.0396216119204755
644 , resnet50 , 1.0399944446348484
785 , yolov2 , 1.040918969873969
540 , resnet50 , 1.0410913702144753
696 , resnet50 , 1.0410913702144753
927 , resnet50 , 1.0416137299614312
773 , vgg19 , 1.0430639165536681
830 , yolov2 , 1.0440000596948587
627 , googlenet , 1.0444978962750144
771 , resnet50 , 1.0445910709261519
935 , squeezenetv1 , 1.045371530105319
493 , yolov2 , 1.046432470539002
24 , vgg19 , 1.0470146820895432
946 , resnet50 , 1.047568511520807
312 , resnet50 , 1.0484042074119888
222 , yolov2 , 1.0485405805572454
863 , googlenet , 1.0491206074727666
141 , googlenet , 1.049233293584956
659 , googlenet , 1.0494587733342509
876 , yolov2 , 1.0508108409884387
939 , resnet50 , 1.0525307796719863
140 , yolov2 , 1.052594650180782
861 , resnet50 , 1.053418781278818
633 , googlenet , 1.0538560047827084
468 , yolov2 , 1.055027061024925
171 , resnet50 , 1.0558215564108675
102 , googlenet , 1.0561109098005734
738 , googlenet , 1.0562237034376791
843 , googlenet , 1.0565619768240795
467 , resnet50 , 1.056814069819064
371 , resnet50 , 1.0570751998775747
943 , resnet50 , 1.0571797116789396
209 , googlenet , 1.0579149628447653
391 , resnet50 , 1.0584855612313622
717 , googlenet , 1.0589296754790505
899 , resnet50 , 1.0591646388653984
177 , vgg19 , 1.0608318440357916
300 , yolov2 , 1.0608648625158583
41 , yolov2 , 1.061189240666705
532 , resnet50 , 1.0618285440559585
624 , resnet50 , 1.0620897737444037
822 , googlenet , 1.0623120867683065
48 , yolov2 , 1.0624865212952517
745 , yolov2 , 1.0628108221211516
89 , vgg19 , 1.062902286634201
663 , googlenet , 1.0629886335411074
224 , vgg19 , 1.0638107346283339
121 , yolov2 , 1.064432480900545
541 , yolov2 , 1.0655676111161416
153 , yolov2 , 1.0657297615290915
131 , resnet50 , 1.0671043476112327
893 , yolov2 , 1.0673513429835382
441 , yolov2 , 1.0675135707214347
850 , yolov2 , 1.0675135707214347
762 , resnet50 , 1.0689847629963265
810 , yolov2 , 1.0691351521758814
634 , vgg19 , 1.0694516228474025
940 , yolov2 , 1.069945981565578
165 , yolov2 , 1.070270282391478
461 , yolov2 , 1.0707568109552748
817 , googlenet , 1.07088096239101
853 , resnet50 , 1.0719621039610472
892 , resnet50 , 1.0722755397352075
195 , yolov2 , 1.073513522625318
291 , vgg19 , 1.0737827082984934
607 , yolov2 , 1.0744865024279646
133 , yolov2 , 1.0754594822306114
571 , resnet50 , 1.075827546162534
626 , yolov2 , 1.076594612446208
784 , googlenet , 1.078322331742323
388 , yolov2 , 1.0783784216385512
265 , resnet50 , 1.07901381110005
146 , googlenet , 1.0799007975123036
656 , resnet50 , 1.0805808903409178
199 , resnet50 , 1.0806330964266329
716 , yolov2 , 1.0814595114594412
873 , resnet50 , 1.082252381753216
134 , googlenet , 1.0828322493029698
614 , yolov2 , 1.0829189425009378
736 , yolov2 , 1.0835676214776844
942 , googlenet , 1.08407244168655
820 , resnet50 , 1.0842373089396744
641 , vgg19 , 1.0852124540869883
690 , googlenet , 1.0854254277072355
740 , vgg19 , 1.0855926934088762
114 , yolov2 , 1.0863243331477277
173 , googlenet , 1.0864401403415207
948 , yolov2 , 1.0874594633633243
180 , yolov2 , 1.0876216137762744
874 , googlenet , 1.0879059199993117
74 , yolov2 , 1.0898919515324141
743 , googlenet , 1.0900481389049879
657 , yolov2 , 1.0905405531842143
733 , googlenet , 1.0910628515392728
921 , googlenet , 1.091288331288568
435 , yolov2 , 1.0924865127895076
94 , yolov2 , 1.0928108136154076
947 , googlenet , 1.0938815096928336
64 , resnet50 , 1.095049946478799
163 , resnet50 , 1.0959379480856308
346 , yolov2 , 1.096702732825994
240 , googlenet , 1.0968129614834998
936 , yolov2 , 1.097189184064844
789 , googlenet , 1.0977149880055956
392 , yolov2 , 1.0983243142804406
713 , yolov2 , 1.0984865420183374
477 , vgg19 , 1.0991985396488952
714 , vgg19 , 1.0994520862590391
912 , resnet50 , 1.0995420609687376
901 , yolov2 , 1.100270273885734
37 , vgg19 , 1.100381649705129
408 , yolov2 , 1.1007568024495307
480 , yolov2 , 1.1036757418574705
168 , yolov2 , 1.1043243435092704
777 , yolov2 , 1.1043243435092704
894 , googlenet , 1.105269150994014
752 , vgg19 , 1.1053254056362944
953 , googlenet , 1.1058327966047932
109 , vgg19 , 1.10614931122927
867 , yolov2 , 1.1065946039404637
827 , googlenet , 1.1066220294897835
415 , yolov2 , 1.108054112306907
50 , vgg19 , 1.1081775229237647
343 , vgg19 , 1.1087479624999244
106 , yolov2 , 1.108864864371657
