limit, count
1.0 ,  0
1.1 ,  0
1.2 ,  3
1.3 ,  28
1.4 ,  49
1.5 ,  63
1.6 ,  87
1.7 ,  99
1.8 ,  113
1.9 ,  136
2.0 ,  145
2.1 ,  161
2.2 ,  179
2.3 ,  193
2.4 ,  202
2.5 ,  214
2.6 ,  228
2.7 ,  234
2.8 ,  238
2.9 ,  241
3.0 ,  246
3.1 ,  249
3.2 ,  251
3.3 ,  252
3.4 ,  255
