limit, count
1.0 ,  0
1.1 ,  3
1.2 ,  22
1.3 ,  4
1.4 ,  1
1.5 ,  2
1.6 ,  7
1.7 ,  12
1.8 ,  10
1.9 ,  8
2.0 ,  9
2.1 ,  8
2.2 ,  8
2.3 ,  5
2.4 ,  8
2.5 ,  8
2.6 ,  11
2.7 ,  6
2.8 ,  5
2.9 ,  8
3.0 ,  6
3.1 ,  7
3.2 ,  4
3.3 ,  0
3.4 ,  0
3.5 ,  4
3.6 ,  4
3.7 ,  1
3.8 ,  1
3.9 ,  5
4.0 ,  0
4.1 ,  4
4.2 ,  0
4.3 ,  5
4.4 ,  1
4.5 ,  0
4.6 ,  0
4.7 ,  0
4.8 ,  0
4.9 ,  0
5.0 ,  1
5.1 ,  0
5.2 ,  0
5.3 ,  0
5.4 ,  0
5.5 ,  1
