limit, count
1.0 ,  0
1.1 ,  355
1.2 ,  499
1.3 ,  523
1.4 ,  543
1.5 ,  561
1.6 ,  581
1.7 ,  601
1.8 ,  617
1.9 ,  627
2.0 ,  638
2.1 ,  658
2.2 ,  669
2.3 ,  682
2.4 ,  699
2.5 ,  712
2.6 ,  727
2.7 ,  736
2.8 ,  751
2.9 ,  761
3.0 ,  768
3.1 ,  778
3.2 ,  788
3.3 ,  795
3.4 ,  809
3.5 ,  817
3.6 ,  822
3.7 ,  830
3.8 ,  844
3.9 ,  851
4.0 ,  860
4.1 ,  868
4.2 ,  876
4.3 ,  880
4.4 ,  884
4.5 ,  889
4.6 ,  895
4.7 ,  898
4.8 ,  902
4.9 ,  905
5.0 ,  914
5.1 ,  918
5.2 ,  923
5.3 ,  925
5.4 ,  928
5.5 ,  930
5.6 ,  934
5.7 ,  937
5.8 ,  941
5.9 ,  945
6.0 ,  947
6.1 ,  952
6.2 ,  956
6.3 ,  958
6.4 ,  961
6.5 ,  963
6.6 ,  965
6.7 ,  968
6.8 ,  970
6.9 ,  973
7.0 ,  976
7.1 ,  979
7.2 ,  983
7.3 ,  984
7.4 ,  987
7.5 ,  988
7.6 ,  988
7.7 ,  992
7.8 ,  993
7.9 ,  995
8.0 ,  997
8.1 ,  997
8.2 ,  998
8.3 ,  998
8.4 ,  999
8.5 ,  1000
