limit, count
1.0 ,  0
1.1 ,  0
1.2 ,  2
1.3 ,  24
1.4 ,  5
1.5 ,  3
1.6 ,  1
1.7 ,  4
1.8 ,  1
1.9 ,  7
2.0 ,  3
2.1 ,  7
2.2 ,  4
2.3 ,  8
2.4 ,  0
2.5 ,  5
2.6 ,  8
2.7 ,  7
2.8 ,  7
2.9 ,  2
3.0 ,  7
3.1 ,  2
3.2 ,  2
3.3 ,  4
3.4 ,  5
3.5 ,  2
3.6 ,  3
3.7 ,  0
3.8 ,  10
3.9 ,  1
4.0 ,  2
4.1 ,  3
4.2 ,  6
4.3 ,  3
4.4 ,  1
4.5 ,  0
4.6 ,  2
