limit, count
1.0 ,  0
1.1 ,  35
1.2 ,  69
1.3 ,  71
1.4 ,  73
1.5 ,  75
1.6 ,  80
1.7 ,  91
1.8 ,  97
1.9 ,  103
2.0 ,  110
2.1 ,  114
2.2 ,  121
2.3 ,  131
2.4 ,  136
2.5 ,  140
2.6 ,  145
2.7 ,  151
2.8 ,  154
2.9 ,  158
3.0 ,  161
3.1 ,  169
3.2 ,  173
3.3 ,  178
3.4 ,  181
3.5 ,  185
3.6 ,  186
3.7 ,  187
3.8 ,  191
3.9 ,  192
4.0 ,  193
4.1 ,  193
4.2 ,  194
4.3 ,  194
4.4 ,  194
4.5 ,  194
4.6 ,  194
4.7 ,  194
4.8 ,  194
4.9 ,  194
5.0 ,  194
5.1 ,  195
