limit, count
1.0 ,  0
1.1 ,  0
1.2 ,  24
1.3 ,  33
1.4 ,  16
1.5 ,  10
1.6 ,  13
1.7 ,  21
1.8 ,  22
1.9 ,  11
2.0 ,  17
2.1 ,  6
2.2 ,  16
2.3 ,  5
2.4 ,  5
