limit, count
1.0 ,  0
1.1 ,  24
1.2 ,  67
1.3 ,  72
1.4 ,  72
1.5 ,  72
1.6 ,  73
1.7 ,  75
1.8 ,  76
1.9 ,  77
2.0 ,  78
2.1 ,  82
2.2 ,  84
2.3 ,  85
2.4 ,  85
2.5 ,  88
2.6 ,  91
2.7 ,  94
2.8 ,  97
2.9 ,  99
3.0 ,  102
3.1 ,  104
3.2 ,  104
3.3 ,  108
3.4 ,  111
3.5 ,  112
3.6 ,  113
3.7 ,  114
3.8 ,  115
3.9 ,  115
4.0 ,  116
4.1 ,  120
4.2 ,  122
4.3 ,  122
4.4 ,  124
4.5 ,  124
4.6 ,  126
4.7 ,  127
4.8 ,  128
4.9 ,  130
5.0 ,  132
5.1 ,  133
5.2 ,  134
5.3 ,  135
5.4 ,  137
5.5 ,  139
5.6 ,  144
5.7 ,  146
5.8 ,  146
5.9 ,  150
6.0 ,  151
6.1 ,  152
6.2 ,  154
6.3 ,  156
6.4 ,  158
6.5 ,  159
6.6 ,  159
6.7 ,  159
6.8 ,  160
6.9 ,  160
7.0 ,  162
7.1 ,  163
7.2 ,  164
7.3 ,  166
7.4 ,  166
7.5 ,  168
7.6 ,  170
7.7 ,  170
7.8 ,  172
7.9 ,  175
8.0 ,  176
8.1 ,  177
8.2 ,  178
8.3 ,  178
8.4 ,  180
8.5 ,  181
8.6 ,  185
8.7 ,  185
8.8 ,  186
8.9 ,  187
9.0 ,  188
9.1 ,  189
9.2 ,  189
9.3 ,  189
9.4 ,  189
9.5 ,  190
9.6 ,  191
9.7 ,  191
9.8 ,  191
9.9 ,  192
10.0 ,  192
10.1 ,  193
10.2 ,  193
10.3 ,  193
10.4 ,  193
10.5 ,  194
10.6 ,  194
10.7 ,  194
10.8 ,  194
10.9 ,  194
11.0 ,  194
11.1 ,  194
11.2 ,  194
11.3 ,  194
11.4 ,  194
11.5 ,  195
