id, model-name, radio
1 , yolov2 , 1.5571220547810247
2 , squeezenetv1 , 2.1827425042612654
5 , googlenet , 3.156791712438973
3 , resnet50 , 2.324274841973096
4 , vgg19 , 2.2950406650979494
6 , yolov2 , 1.484848501239228
7 , googlenet , 1.3367080322194282
9 , squeezenetv1 , 2.7853805577278283
8 , resnet50 , 2.3913498371892445
10 , vgg19 , 2.027533177592347
11 , yolov2 , 1.2824501749214254
13 , googlenet , 1.4352211510487176
15 , squeezenetv1 , 3.0872492772097258
14 , resnet50 , 2.3365798276055614
12 , vgg19 , 2.226122343003757
16 , yolov2 , 1.2634905082669932
17 , googlenet , 1.5963838114495215
20 , squeezenetv1 , 3.2776861695994097
19 , resnet50 , 2.600534193454572
18 , vgg19 , 2.008230058706219
21 , yolov2 , 1.23950739963026
22 , googlenet , 1.1207411981965978
24 , resnet50 , 2.1386008701616683
25 , squeezenetv1 , 1.8092883267536182
23 , vgg19 , 1.8848654532264935
26 , yolov2 , 1.2335115838357535
28 , googlenet , 3.072848135129895
30 , squeezenetv1 , 1.9578180591692158
29 , resnet50 , 2.522253599673699
27 , vgg19 , 2.1501069550462626
31 , yolov2 , 1.2532815104865926
32 , googlenet , 1.1133443079986156
34 , resnet50 , 1.5541418169368728
35 , squeezenetv1 , 1.372355054080856
33 , vgg19 , 2.180761041094353
36 , yolov2 , 1.2748339164047513
38 , googlenet , 3.062873673565058
39 , resnet50 , 1.6791287836872053
40 , squeezenetv1 , 3.6751854410435856
37 , vgg19 , 2.275203097162413
43 , yolov2 , 2.298168878860876
42 , googlenet , 4.091713913947423
44 , resnet50 , 1.7058330633469865
41 , vgg19 , 2.142518169962952
45 , squeezenetv1 , 3.259137085902497
47 , yolov2 , 2.795494966783281
48 , googlenet , 1.6221608077045826
49 , resnet50 , 2.1560895936542357
46 , vgg19 , 2.153227863502006
50 , squeezenetv1 , 1.9300632271144367
52 , googlenet , 2.612111421710812
54 , yolov2 , 3.426997359275665
53 , resnet50 , 2.0247146367488504
51 , vgg19 , 2.137280993315228
55 , squeezenetv1 , 1.1865896983254747
57 , googlenet , 1.5840555898647448
59 , yolov2 , 2.407389391899332
58 , resnet50 , 2.495235123818868
56 , vgg19 , 2.1229800370151226
60 , squeezenetv1 , 1.1776587308243058
62 , googlenet , 3.2707711145270664
64 , yolov2 , 2.2941175788788417
63 , resnet50 , 3.081265158018914
65 , squeezenetv1 , 3.3417146954427
61 , vgg19 , 2.316823418816912
66 , googlenet , 1.1663553187900848
68 , resnet50 , 2.1880301436593688
69 , yolov2 , 4.208718215202613
67 , vgg19 , 1.9314236796319624
70 , squeezenetv1 , 3.779335116810037
72 , googlenet , 2.6551479709374446
71 , resnet50 , 1.8363702968944313
74 , yolov2 , 2.4214875758459686
75 , squeezenetv1 , 1.8190437678601006
73 , vgg19 , 2.1190466094369644
76 , googlenet , 1.1063956817877203
77 , resnet50 , 1.276259351481476
79 , yolov2 , 2.0194457762898885
78 , vgg19 , 1.7435871006799588
80 , squeezenetv1 , 1.7474581787991303
81 , googlenet , 1.090817385973249
82 , resnet50 , 1.2692952018066381
84 , yolov2 , 3.820612485777372
83 , vgg19 , 1.7405514887920637
85 , squeezenetv1 , 4.000549561713395
86 , googlenet , 1.1301553832186808
87 , resnet50 , 1.2601843111233442
89 , yolov2 , 3.835034897355605
88 , vgg19 , 1.5523942730286056
90 , squeezenetv1 , 2.1868646102173925
91 , googlenet , 1.1229827318964516
92 , resnet50 , 1.2780396634245668
94 , yolov2 , 2.6776859759572385
95 , squeezenetv1 , 2.9065676948913035
93 , vgg19 , 1.5570542707975212
96 , googlenet , 1.1039301229765328
97 , resnet50 , 1.7328517389451077
99 , yolov2 , 2.7279208594041275
100 , squeezenetv1 , 1.816845258936078
98 , vgg19 , 1.926806411692447
101 , googlenet , 1.0881275882863084
102 , resnet50 , 1.2680909495116877
104 , yolov2 , 3.2339978480125025
105 , squeezenetv1 , 3.3583401821075074
103 , vgg19 , 1.8224454901111433
106 , googlenet , 1.1014644572831354
107 , resnet50 , 1.7747409029914754
108 , vgg19 , 1.3316374592517257
109 , yolov2 , 4.56376601675614
110 , squeezenetv1 , 4.1272328401517075
111 , googlenet , 1.0631351074497541
112 , resnet50 , 1.7970991681490949
114 , yolov2 , 3.220871728795486
113 , vgg19 , 1.8225738426902962
115 , squeezenetv1 , 3.8752405806642334
116 , resnet50 , 1.2681432822536476
117 , googlenet , 2.0982516849445934
119 , yolov2 , 2.4686436876643207
118 , vgg19 , 1.7179350141269383
120 , squeezenetv1 , 1.0875240580664234
123 , googlenet , 1.715742702029287
121 , resnet50 , 1.8061053933484685
124 , yolov2 , 1.7661643430739422
122 , vgg19 , 2.022980004396932
125 , squeezenetv1 , 2.415498793427693
126 , resnet50 , 1.2780919961665267
128 , googlenet , 2.007919971731793
129 , yolov2 , 2.734240671018292
127 , vgg19 , 1.9421547380857167
130 , squeezenetv1 , 1.9461390210306286
131 , resnet50 , 1.2751597646704456
133 , yolov2 , 3.1320692113178317
134 , googlenet , 2.779774337453215
135 , squeezenetv1 , 2.0799669948487436
132 , vgg19 , 2.159576831168899
138 , googlenet , 2.274432257734905
139 , yolov2 , 1.9581914805248994
137 , resnet50 , 3.2446853304133527
140 , squeezenetv1 , 1.8161583723119434
136 , vgg19 , 2.3395468811464903
143 , googlenet , 1.5939181457561242
142 , resnet50 , 2.779086917493637
144 , yolov2 , 2.7083129692984405
145 , squeezenetv1 , 3.3572410586807164
