limit, count
1.0 ,  0
1.1 ,  72
1.2 ,  10
1.3 ,  5
1.4 ,  8
1.5 ,  10
1.6 ,  5
1.7 ,  10
1.8 ,  9
1.9 ,  5
2.0 ,  6
2.1 ,  2
2.2 ,  6
2.3 ,  6
2.4 ,  6
2.5 ,  4
2.6 ,  3
2.7 ,  4
2.8 ,  4
2.9 ,  9
3.0 ,  6
3.1 ,  3
3.2 ,  1
3.3 ,  3
3.4 ,  3
3.5 ,  7
3.6 ,  10
3.7 ,  8
3.8 ,  12
3.9 ,  6
4.0 ,  1
4.1 ,  3
4.2 ,  3
4.3 ,  2
4.4 ,  0
4.5 ,  0
4.6 ,  0
4.7 ,  1
4.8 ,  1
