id, model-name, radio
1 , yolov2 , 1.5197787909637737
2 , resnet50 , 1.9221361352387958
3 , googlenet , 1.2731983031890075
4 , squeezenetv1 , 1.2586329920166488
6 , yolov2 , 1.895735884746776
7 , resnet50 , 1.9977619700699236
5 , vgg19 , 2.196334976887025
8 , googlenet , 1.1303994037567644
9 , yolov2 , 1.2817950150387005
10 , resnet50 , 1.4978400489618684
12 , squeezenetv1 , 2.947134161436831
11 , vgg19 , 1.3989793708072131
13 , yolov2 , 1.2444704396077046
14 , googlenet , 1.161490908836756
15 , resnet50 , 1.781554221645772
16 , yolov2 , 1.231231363248983
19 , googlenet , 1.4425361898168043
18 , resnet50 , 2.0079633520613474
20 , squeezenetv1 , 2.323958768525209
17 , vgg19 , 2.1889112272420226
21 , yolov2 , 4.47942365782117
22 , resnet50 , 1.2721594894146764
23 , googlenet , 1.1144094656790557
25 , yolov2 , 2.9808591511320004
24 , vgg19 , 1.3895995622895083
26 , squeezenetv1 , 1.85697750222849
27 , resnet50 , 1.652839306889755
28 , yolov2 , 1.2199063793829283
29 , googlenet , 1.0964207191559237
30 , resnet50 , 1.2334877538246496
33 , yolov2 , 1.6693959306329718
32 , squeezenetv1 , 3.6410643611106885
31 , vgg19 , 2.041149920656951
34 , resnet50 , 1.6356634397698038
35 , googlenet , 1.9324499111840718
36 , yolov2 , 1.2433538983300938
38 , resnet50 , 2.19835532993916
39 , squeezenetv1 , 2.3869702764651777
37 , vgg19 , 2.004661745097819
40 , googlenet , 2.310767218397806
41 , yolov2 , 1.2892918139194212
42 , resnet50 , 1.2851194934650498
44 , googlenet , 1.4970574362769278
45 , yolov2 , 2.7675988544043104
43 , vgg19 , 1.5966042137657381
47 , squeezenetv1 , 2.806158761688393
46 , resnet50 , 2.8074741304726576
48 , yolov2 , 1.2191089042265422
49 , resnet50 , 1.2526414540841018
51 , googlenet , 1.3061775306185686
50 , vgg19 , 1.583502101106631
52 , squeezenetv1 , 1.155704791379399
53 , yolov2 , 2.561675785467394
