limit, count
1.0 ,  0
1.1 ,  5
1.2 ,  79
1.3 ,  87
1.4 ,  88
1.5 ,  89
1.6 ,  91
1.7 ,  94
1.8 ,  99
1.9 ,  100
2.0 ,  103
2.1 ,  107
2.2 ,  110
2.3 ,  112
2.4 ,  116
2.5 ,  119
2.6 ,  120
2.7 ,  122
2.8 ,  124
2.9 ,  126
3.0 ,  129
3.1 ,  129
3.2 ,  132
3.3 ,  133
3.4 ,  136
3.5 ,  137
3.6 ,  139
3.7 ,  142
3.8 ,  144
3.9 ,  145
4.0 ,  148
4.1 ,  150
4.2 ,  152
4.3 ,  153
4.4 ,  154
4.5 ,  155
4.6 ,  156
4.7 ,  157
4.8 ,  157
4.9 ,  157
5.0 ,  158
5.1 ,  159
5.2 ,  161
5.3 ,  161
5.4 ,  162
5.5 ,  164
5.6 ,  166
5.7 ,  169
5.8 ,  170
5.9 ,  170
6.0 ,  170
6.1 ,  174
6.2 ,  174
6.3 ,  174
6.4 ,  176
6.5 ,  177
6.6 ,  177
6.7 ,  178
6.8 ,  179
6.9 ,  180
7.0 ,  184
7.1 ,  184
7.2 ,  186
7.3 ,  186
7.4 ,  186
7.5 ,  187
7.6 ,  187
7.7 ,  187
7.8 ,  188
7.9 ,  188
8.0 ,  189
8.1 ,  190
8.2 ,  190
8.3 ,  190
8.4 ,  190
8.5 ,  190
8.6 ,  191
8.7 ,  191
8.8 ,  191
8.9 ,  191
9.0 ,  192
9.1 ,  192
9.2 ,  192
9.3 ,  192
9.4 ,  192
9.5 ,  193
9.6 ,  195
