limit, count
1.0 ,  0
1.1 ,  23
1.2 ,  86
1.3 ,  96
1.4 ,  98
1.5 ,  101
1.6 ,  101
1.7 ,  106
1.8 ,  111
1.9 ,  114
2.0 ,  117
2.1 ,  119
2.2 ,  120
2.3 ,  121
2.4 ,  124
2.5 ,  126
2.6 ,  128
2.7 ,  131
2.8 ,  134
2.9 ,  136
3.0 ,  138
3.1 ,  139
3.2 ,  139
3.3 ,  145
3.4 ,  148
3.5 ,  150
3.6 ,  151
3.7 ,  154
3.8 ,  157
3.9 ,  157
4.0 ,  157
4.1 ,  157
4.2 ,  160
4.3 ,  163
4.4 ,  164
4.5 ,  167
4.6 ,  169
4.7 ,  170
4.8 ,  171
4.9 ,  172
5.0 ,  174
5.1 ,  174
5.2 ,  177
5.3 ,  178
5.4 ,  180
5.5 ,  181
5.6 ,  182
5.7 ,  182
5.8 ,  185
5.9 ,  185
6.0 ,  187
6.1 ,  187
6.2 ,  188
6.3 ,  189
6.4 ,  190
6.5 ,  191
6.6 ,  192
6.7 ,  192
6.8 ,  192
6.9 ,  192
7.0 ,  192
7.1 ,  192
7.2 ,  193
7.3 ,  193
7.4 ,  195
