limit, count
1.0 ,  0
1.1 ,  5
1.2 ,  97
1.3 ,  5
1.4 ,  3
1.5 ,  3
1.6 ,  7
1.7 ,  8
1.8 ,  9
1.9 ,  8
2.0 ,  7
2.1 ,  7
2.2 ,  13
2.3 ,  9
2.4 ,  4
2.5 ,  9
2.6 ,  7
2.7 ,  2
2.8 ,  5
2.9 ,  5
3.0 ,  3
3.1 ,  3
3.2 ,  5
3.3 ,  6
3.4 ,  2
3.5 ,  3
3.6 ,  4
3.7 ,  3
3.8 ,  3
3.9 ,  1
4.0 ,  1
4.1 ,  2
4.2 ,  3
4.3 ,  0
4.4 ,  0
4.5 ,  0
4.6 ,  0
4.7 ,  0
4.8 ,  1
4.9 ,  0
5.0 ,  1
