limit, count
1.0 ,  0
1.1 ,  274
1.2 ,  462
1.3 ,  502
1.4 ,  511
1.5 ,  523
1.6 ,  536
1.7 ,  564
1.8 ,  579
1.9 ,  593
2.0 ,  597
2.1 ,  610
2.2 ,  617
2.3 ,  627
2.4 ,  642
2.5 ,  656
2.6 ,  671
2.7 ,  685
2.8 ,  693
2.9 ,  705
3.0 ,  712
3.1 ,  719
3.2 ,  730
3.3 ,  734
3.4 ,  742
3.5 ,  756
3.6 ,  767
3.7 ,  780
3.8 ,  788
3.9 ,  795
4.0 ,  802
4.1 ,  810
4.2 ,  815
4.3 ,  822
4.4 ,  826
4.5 ,  831
4.6 ,  840
4.7 ,  847
4.8 ,  854
4.9 ,  856
5.0 ,  860
5.1 ,  861
5.2 ,  865
5.3 ,  868
5.4 ,  873
5.5 ,  879
5.6 ,  881
5.7 ,  885
5.8 ,  892
5.9 ,  893
6.0 ,  896
6.1 ,  900
6.2 ,  906
6.3 ,  912
6.4 ,  913
6.5 ,  917
6.6 ,  922
6.7 ,  926
6.8 ,  931
6.9 ,  931
7.0 ,  931
7.1 ,  936
7.2 ,  938
7.3 ,  940
7.4 ,  943
7.5 ,  947
7.6 ,  950
7.7 ,  952
7.8 ,  952
7.9 ,  953
8.0 ,  958
8.1 ,  959
8.2 ,  960
8.3 ,  963
8.4 ,  966
8.5 ,  970
8.6 ,  971
8.7 ,  972
8.8 ,  973
8.9 ,  974
9.0 ,  974
9.1 ,  976
9.2 ,  976
9.3 ,  978
9.4 ,  979
9.5 ,  979
9.6 ,  980
9.7 ,  981
9.8 ,  982
9.9 ,  984
10.0 ,  985
10.1 ,  988
10.2 ,  989
10.3 ,  990
10.4 ,  991
10.5 ,  991
10.6 ,  991
10.7 ,  992
10.8 ,  992
10.9 ,  992
11.0 ,  994
11.1 ,  994
11.2 ,  995
11.3 ,  996
11.4 ,  997
11.5 ,  997
11.6 ,  997
11.7 ,  997
11.8 ,  997
11.9 ,  997
12.0 ,  997
12.1 ,  997
12.2 ,  997
12.3 ,  997
12.4 ,  998
12.5 ,  998
12.6 ,  999
12.7 ,  999
12.8 ,  999
12.9 ,  999
13.0 ,  999
13.1 ,  999
13.2 ,  999
13.3 ,  999
13.4 ,  999
13.5 ,  999
13.6 ,  999
13.7 ,  999
13.8 ,  999
13.9 ,  999
14.0 ,  999
14.1 ,  999
14.2 ,  999
14.3 ,  1000
