limit, count
1.0 ,  0
1.1 ,  0
1.2 ,  1
1.3 ,  58
1.4 ,  11
1.5 ,  2
1.6 ,  1
1.7 ,  0
1.8 ,  1
1.9 ,  3
2.0 ,  4
2.1 ,  5
2.2 ,  5
2.3 ,  7
2.4 ,  8
2.5 ,  6
2.6 ,  6
2.7 ,  8
2.8 ,  7
2.9 ,  8
3.0 ,  12
3.1 ,  5
3.2 ,  4
3.3 ,  5
3.4 ,  2
3.5 ,  3
3.6 ,  2
3.7 ,  2
3.8 ,  4
3.9 ,  4
4.0 ,  2
4.1 ,  1
4.2 ,  3
4.3 ,  1
4.4 ,  1
4.5 ,  1
4.6 ,  1
