limit, count
1.0 ,  0
1.1 ,  314
1.2 ,  443
1.3 ,  497
1.4 ,  526
1.5 ,  545
1.6 ,  559
1.7 ,  582
1.8 ,  594
1.9 ,  602
2.0 ,  618
2.1 ,  643
2.2 ,  652
2.3 ,  665
2.4 ,  685
2.5 ,  704
2.6 ,  718
2.7 ,  733
2.8 ,  740
2.9 ,  745
3.0 ,  757
3.1 ,  765
3.2 ,  776
3.3 ,  785
3.4 ,  796
3.5 ,  806
3.6 ,  817
3.7 ,  820
3.8 ,  827
3.9 ,  841
4.0 ,  848
4.1 ,  855
4.2 ,  863
4.3 ,  870
4.4 ,  877
4.5 ,  883
4.6 ,  886
4.7 ,  890
4.8 ,  890
4.9 ,  893
5.0 ,  894
5.1 ,  899
5.2 ,  901
5.3 ,  905
5.4 ,  907
5.5 ,  908
5.6 ,  913
5.7 ,  916
5.8 ,  924
5.9 ,  927
6.0 ,  933
6.1 ,  937
6.2 ,  938
6.3 ,  939
6.4 ,  941
6.5 ,  943
6.6 ,  944
6.7 ,  949
6.8 ,  952
6.9 ,  958
7.0 ,  964
7.1 ,  966
7.2 ,  968
7.3 ,  970
7.4 ,  972
7.5 ,  973
7.6 ,  976
7.7 ,  976
7.8 ,  978
7.9 ,  978
8.0 ,  982
8.1 ,  982
8.2 ,  984
8.3 ,  988
8.4 ,  993
8.5 ,  995
8.6 ,  997
8.7 ,  999
8.8 ,  999
8.9 ,  999
9.0 ,  999
9.1 ,  1000
