limit, count
1.0 ,  0
1.1 ,  156
1.2 ,  171
1.3 ,  183
1.4 ,  192
1.5 ,  195
1.6 ,  196
1.7 ,  196
1.8 ,  197
1.9 ,  198
2.0 ,  199
