limit, count
1.0 ,  0
1.1 ,  4
1.2 ,  111
1.3 ,  117
1.4 ,  118
1.5 ,  118
1.6 ,  121
1.7 ,  122
1.8 ,  124
1.9 ,  127
2.0 ,  128
2.1 ,  131
2.2 ,  133
2.3 ,  137
2.4 ,  139
2.5 ,  142
2.6 ,  147
2.7 ,  149
2.8 ,  153
2.9 ,  155
3.0 ,  155
3.1 ,  157
3.2 ,  159
3.3 ,  162
3.4 ,  165
3.5 ,  165
3.6 ,  166
3.7 ,  168
3.8 ,  170
3.9 ,  173
4.0 ,  174
4.1 ,  176
4.2 ,  178
4.3 ,  180
4.4 ,  181
4.5 ,  183
4.6 ,  186
4.7 ,  186
4.8 ,  188
4.9 ,  189
5.0 ,  189
5.1 ,  191
5.2 ,  191
5.3 ,  191
5.4 ,  193
5.5 ,  196
5.6 ,  198
5.7 ,  198
5.8 ,  200
5.9 ,  201
6.0 ,  203
6.1 ,  204
6.2 ,  205
6.3 ,  206
6.4 ,  206
6.5 ,  207
6.6 ,  209
6.7 ,  209
6.8 ,  210
6.9 ,  214
7.0 ,  216
7.1 ,  218
7.2 ,  219
7.3 ,  221
7.4 ,  224
7.5 ,  226
7.6 ,  229
7.7 ,  230
7.8 ,  231
7.9 ,  232
8.0 ,  232
8.1 ,  233
8.2 ,  234
8.3 ,  234
8.4 ,  235
8.5 ,  237
8.6 ,  237
8.7 ,  238
8.8 ,  240
8.9 ,  241
9.0 ,  241
9.1 ,  242
9.2 ,  243
9.3 ,  244
9.4 ,  244
9.5 ,  245
9.6 ,  247
9.7 ,  247
9.8 ,  247
9.9 ,  247
10.0 ,  247
10.1 ,  249
10.2 ,  249
10.3 ,  249
10.4 ,  249
10.5 ,  250
10.6 ,  250
10.7 ,  251
10.8 ,  252
10.9 ,  252
11.0 ,  252
11.1 ,  252
11.2 ,  252
11.3 ,  252
11.4 ,  252
11.5 ,  252
11.6 ,  252
11.7 ,  252
11.8 ,  252
11.9 ,  252
12.0 ,  252
12.1 ,  253
12.2 ,  253
12.3 ,  253
12.4 ,  253
12.5 ,  253
12.6 ,  253
12.7 ,  253
12.8 ,  254
