limit, count
1.0 ,  0
1.1 ,  35
1.2 ,  34
1.3 ,  2
1.4 ,  2
1.5 ,  2
1.6 ,  5
1.7 ,  11
1.8 ,  6
1.9 ,  6
2.0 ,  7
2.1 ,  4
2.2 ,  7
2.3 ,  10
2.4 ,  5
2.5 ,  4
2.6 ,  5
2.7 ,  6
2.8 ,  3
2.9 ,  4
3.0 ,  3
3.1 ,  8
3.2 ,  4
3.3 ,  5
3.4 ,  3
3.5 ,  4
3.6 ,  1
3.7 ,  1
3.8 ,  4
3.9 ,  1
4.0 ,  1
4.1 ,  0
4.2 ,  1
4.3 ,  0
4.4 ,  0
4.5 ,  0
4.6 ,  0
4.7 ,  0
4.8 ,  0
4.9 ,  0
5.0 ,  0
5.1 ,  1
