limit, count
1.0 ,  0
1.1 ,  15
1.2 ,  39
1.3 ,  40
1.4 ,  45
1.5 ,  50
1.6 ,  51
1.7 ,  55
1.8 ,  59
1.9 ,  61
2.0 ,  64
2.1 ,  73
2.2 ,  73
2.3 ,  76
2.4 ,  80
2.5 ,  83
2.6 ,  88
2.7 ,  91
2.8 ,  91
2.9 ,  92
3.0 ,  94
3.1 ,  96
3.2 ,  98
3.3 ,  99
3.4 ,  100
3.5 ,  102
3.6 ,  105
3.7 ,  105
3.8 ,  106
3.9 ,  109
4.0 ,  110
4.1 ,  110
4.2 ,  112
4.3 ,  115
4.4 ,  118
4.5 ,  120
4.6 ,  120
4.7 ,  120
4.8 ,  120
4.9 ,  121
5.0 ,  121
5.1 ,  122
5.2 ,  122
5.3 ,  122
5.4 ,  123
5.5 ,  124
5.6 ,  125
5.7 ,  125
5.8 ,  126
5.9 ,  126
6.0 ,  127
6.1 ,  129
6.2 ,  129
6.3 ,  130
6.4 ,  130
6.5 ,  131
6.6 ,  131
6.7 ,  134
6.8 ,  134
6.9 ,  136
7.0 ,  139
7.1 ,  140
7.2 ,  142
7.3 ,  143
7.4 ,  144
7.5 ,  145
7.6 ,  145
7.7 ,  145
7.8 ,  146
7.9 ,  146
8.0 ,  146
8.1 ,  146
8.2 ,  148
8.3 ,  152
