limit, count
1.0 ,  0
1.1 ,  0
1.2 ,  44
1.3 ,  64
1.4 ,  65
1.5 ,  66
1.6 ,  67
1.7 ,  70
1.8 ,  72
1.9 ,  73
2.0 ,  78
2.1 ,  84
2.2 ,  89
2.3 ,  89
2.4 ,  96
2.5 ,  99
2.6 ,  102
2.7 ,  107
2.8 ,  111
2.9 ,  112
3.0 ,  115
3.1 ,  116
3.2 ,  118
3.3 ,  122
3.4 ,  125
3.5 ,  125
3.6 ,  128
3.7 ,  128
3.8 ,  129
3.9 ,  131
4.0 ,  132
4.1 ,  136
4.2 ,  138
4.3 ,  140
4.4 ,  140
4.5 ,  142
4.6 ,  145
4.7 ,  146
4.8 ,  146
4.9 ,  148
5.0 ,  149
5.1 ,  152
5.2 ,  153
5.3 ,  156
5.4 ,  157
5.5 ,  157
5.6 ,  160
5.7 ,  163
5.8 ,  169
5.9 ,  171
6.0 ,  174
6.1 ,  175
6.2 ,  176
6.3 ,  176
6.4 ,  178
6.5 ,  178
6.6 ,  179
6.7 ,  180
6.8 ,  181
6.9 ,  183
7.0 ,  184
7.1 ,  185
7.2 ,  185
7.3 ,  185
7.4 ,  185
7.5 ,  185
7.6 ,  187
7.7 ,  187
7.8 ,  187
7.9 ,  187
8.0 ,  187
8.1 ,  187
8.2 ,  187
8.3 ,  187
8.4 ,  189
