id, model-name, radio
1 , yolov2 , 1.4272707332070522
2 , squeezenetv1 , 1.8644685232728413
3 , resnet50 , 1.4817069959161473
5 , googlenet , 3.83359721199144
4 , vgg19 , 1.9333030700173486
6 , yolov2 , 1.1728857264887944
7 , googlenet , 1.1559954396244336
9 , squeezenetv1 , 2.6272998184434586
8 , resnet50 , 2.124460468072191
10 , vgg19 , 1.7991258157982888
11 , yolov2 , 1.2188023321923815
13 , googlenet , 1.4506787485549246
14 , resnet50 , 1.7392597256131364
15 , squeezenetv1 , 3.8739221028630415
12 , vgg19 , 1.890100091812131
16 , yolov2 , 1.1138978641014095
17 , googlenet , 1.5643665423437862
18 , vgg19 , 1.1123378143484648
20 , squeezenetv1 , 2.572515418980542
19 , resnet50 , 2.954388404784873
21 , yolov2 , 1.079376606398786
22 , googlenet , 1.0415157940978348
23 , vgg19 , 1.0
24 , resnet50 , 2.6023351759548854
25 , squeezenetv1 , 2.3175467582968015
26 , yolov2 , 1.0721706705192935
27 , vgg19 , 1.0
28 , googlenet , 5.989818987439548
29 , resnet50 , 2.4342866968298345
30 , squeezenetv1 , 3.9677195873002513
31 , yolov2 , 1.0832309646363532
32 , googlenet , 1.0576923325880865
33 , vgg19 , 1.1683017403417544
35 , squeezenetv1 , 1.511275016139019
34 , resnet50 , 3.196414931895142
36 , yolov2 , 1.0882582911452843
37 , vgg19 , 1.038187830627984
38 , googlenet , 6.01538436310739
39 , resnet50 , 2.867785396788703
40 , squeezenetv1 , 3.9722848219865883
41 , vgg19 , 1.0
43 , yolov2 , 6.947994411240487
42 , googlenet , 6.773755660013817
44 , resnet50 , 2.9943053136401745
45 , squeezenetv1 , 1.1661055666652638
46 , vgg19 , 1.0
47 , yolov2 , 7.328566400080547
48 , googlenet , 4.284276068428073
49 , resnet50 , 2.474257300140323
50 , squeezenetv1 , 1.1697025261836038
51 , vgg19 , 1.0
54 , yolov2 , 3.9303989282750558
52 , googlenet , 6.129751056485568
53 , resnet50 , 3.3364732293177464
55 , squeezenetv1 , 1.1579432405250139
56 , vgg19 , 1.0
59 , yolov2 , 2.3400736990691926
57 , googlenet , 5.031221829388962
58 , resnet50 , 2.7972458433421235
60 , squeezenetv1 , 1.1622319382509856
61 , vgg19 , 1.0
64 , yolov2 , 5.219752117659609
62 , googlenet , 6.99457009786597
63 , resnet50 , 4.374850009048131
65 , squeezenetv1 , 3.9003458954909305
66 , googlenet , 1.0516968066582864
67 , vgg19 , 1.0
69 , yolov2 , 1.8661601570350328
68 , resnet50 , 3.821922954195146
70 , squeezenetv1 , 1.1759280381167148
71 , resnet50 , 1.031822469735899
72 , googlenet , 3.0070136056095036
73 , vgg19 , 1.2970319328254927
74 , yolov2 , 5.634342823330394
75 , squeezenetv1 , 1.3929905532810596
76 , googlenet , 1.1494343977805712
77 , resnet50 , 1.2434949270011586
78 , vgg19 , 1.20359763128389
79 , yolov2 , 3.6473577449347374
80 , squeezenetv1 , 1.1829835567376397
81 , googlenet , 1.0514705787163199
82 , resnet50 , 1.0205404859266218
83 , vgg19 , 1.2385860295082411
84 , yolov2 , 4.605742262616561
85 , squeezenetv1 , 1.6767350220470938
86 , googlenet , 1.0504524990366164
87 , resnet50 , 1.0
88 , vgg19 , 1.0
89 , yolov2 , 5.329683992167427
90 , squeezenetv1 , 1.1940511041885982
91 , googlenet , 1.0484162317955013
92 , resnet50 , 1.0139861759321367
93 , vgg19 , 1.0
94 , yolov2 , 4.884258740227762
95 , squeezenetv1 , 4.05529155980435
96 , googlenet , 1.0787330415348892
97 , resnet50 , 1.553911999706525
98 , vgg19 , 1.18604851078847
99 , yolov2 , 4.205898722312408
100 , squeezenetv1 , 1.7951578853208086
101 , googlenet , 1.0506787269785829
102 , resnet50 , 1.0162425726939923
103 , vgg19 , 1.1382990809905655
104 , yolov2 , 3.768517640271351
105 , squeezenetv1 , 3.7126123942651827
106 , googlenet , 1.0780542498272814
107 , resnet50 , 1.5502588298174738
108 , vgg19 , 1.0
109 , yolov2 , 2.5473690519045853
110 , squeezenetv1 , 1.5826607367783734
111 , resnet50 , 1.0372485813494565
