limit, count
1.0 ,  0
1.1 ,  395
1.2 ,  146
1.3 ,  33
1.4 ,  18
1.5 ,  19
1.6 ,  9
1.7 ,  13
1.8 ,  21
1.9 ,  18
2.0 ,  11
2.1 ,  13
2.2 ,  13
2.3 ,  5
2.4 ,  9
2.5 ,  18
2.6 ,  18
2.7 ,  12
2.8 ,  13
2.9 ,  10
3.0 ,  11
3.1 ,  7
3.2 ,  8
3.3 ,  6
3.4 ,  8
3.5 ,  11
3.6 ,  9
3.7 ,  5
3.8 ,  10
3.9 ,  12
4.0 ,  9
4.1 ,  3
4.2 ,  3
4.3 ,  3
4.4 ,  7
4.5 ,  4
4.6 ,  5
4.7 ,  5
4.8 ,  1
4.9 ,  8
5.0 ,  2
5.1 ,  3
5.2 ,  1
5.3 ,  3
5.4 ,  5
5.5 ,  1
5.6 ,  4
5.7 ,  3
5.8 ,  1
5.9 ,  1
6.0 ,  2
6.1 ,  2
6.2 ,  4
6.3 ,  1
6.4 ,  1
6.5 ,  2
6.6 ,  6
6.7 ,  0
6.8 ,  4
6.9 ,  1
7.0 ,  5
7.1 ,  2
7.2 ,  2
7.3 ,  1
7.4 ,  2
7.5 ,  2
7.6 ,  1
7.7 ,  1
7.8 ,  0
7.9 ,  1
8.0 ,  2
8.1 ,  0
8.2 ,  0
8.3 ,  1
8.4 ,  1
8.5 ,  1
8.6 ,  1
8.7 ,  1
