limit, count
1.0 ,  0
1.1 ,  395
1.2 ,  541
1.3 ,  574
1.4 ,  592
1.5 ,  611
1.6 ,  620
1.7 ,  633
1.8 ,  654
1.9 ,  672
2.0 ,  683
2.1 ,  696
2.2 ,  709
2.3 ,  714
2.4 ,  723
2.5 ,  741
2.6 ,  759
2.7 ,  771
2.8 ,  784
2.9 ,  794
3.0 ,  805
3.1 ,  812
3.2 ,  820
3.3 ,  826
3.4 ,  834
3.5 ,  845
3.6 ,  854
3.7 ,  859
3.8 ,  869
3.9 ,  881
4.0 ,  890
4.1 ,  893
4.2 ,  896
4.3 ,  899
4.4 ,  906
4.5 ,  910
4.6 ,  915
4.7 ,  920
4.8 ,  921
4.9 ,  929
5.0 ,  931
5.1 ,  934
5.2 ,  935
5.3 ,  938
5.4 ,  943
5.5 ,  944
5.6 ,  948
5.7 ,  951
5.8 ,  952
5.9 ,  953
6.0 ,  955
6.1 ,  957
6.2 ,  961
6.3 ,  962
6.4 ,  963
6.5 ,  965
6.6 ,  971
6.7 ,  971
6.8 ,  975
6.9 ,  976
7.0 ,  981
7.1 ,  983
7.2 ,  985
7.3 ,  986
7.4 ,  988
7.5 ,  990
7.6 ,  991
7.7 ,  992
7.8 ,  992
7.9 ,  993
8.0 ,  995
8.1 ,  995
8.2 ,  995
8.3 ,  996
8.4 ,  997
8.5 ,  998
8.6 ,  999
8.7 ,  1000
