limit, count
1.0 ,  0
1.1 ,  139
1.2 ,  143
1.3 ,  153
1.4 ,  164
1.5 ,  176
1.6 ,  188
1.7 ,  194
1.8 ,  198
1.9 ,  199
2.0 ,  203
2.1 ,  205
2.2 ,  207
2.3 ,  208
2.4 ,  212
2.5 ,  217
2.6 ,  218
2.7 ,  220
2.8 ,  225
2.9 ,  230
3.0 ,  232
3.1 ,  233
3.2 ,  236
3.3 ,  241
3.4 ,  244
3.5 ,  252
3.6 ,  255
