limit, count
1.0 ,  0
1.1 ,  87
1.2 ,  109
1.3 ,  111
1.4 ,  115
1.5 ,  116
1.6 ,  118
1.7 ,  121
1.8 ,  127
1.9 ,  129
2.0 ,  133
2.1 ,  133
2.2 ,  133
2.3 ,  136
2.4 ,  138
2.5 ,  140
2.6 ,  144
2.7 ,  145
2.8 ,  146
2.9 ,  147
3.0 ,  148
3.1 ,  152
3.2 ,  154
3.3 ,  157
3.4 ,  159
3.5 ,  163
3.6 ,  168
3.7 ,  174
3.8 ,  177
3.9 ,  178
4.0 ,  184
4.1 ,  186
4.2 ,  191
4.3 ,  195
4.4 ,  196
4.5 ,  197
4.6 ,  200
4.7 ,  201
4.8 ,  204
4.9 ,  205
5.0 ,  206
5.1 ,  206
5.2 ,  206
5.3 ,  206
5.4 ,  206
5.5 ,  208
5.6 ,  210
5.7 ,  210
5.8 ,  211
5.9 ,  214
6.0 ,  215
6.1 ,  215
6.2 ,  215
6.3 ,  216
6.4 ,  217
6.5 ,  217
6.6 ,  217
6.7 ,  218
6.8 ,  218
6.9 ,  218
7.0 ,  219
7.1 ,  222
7.2 ,  223
7.3 ,  224
7.4 ,  226
7.5 ,  228
7.6 ,  229
7.7 ,  229
7.8 ,  229
7.9 ,  231
8.0 ,  231
8.1 ,  232
8.2 ,  233
8.3 ,  237
8.4 ,  240
8.5 ,  241
8.6 ,  241
8.7 ,  243
8.8 ,  245
8.9 ,  246
9.0 ,  247
9.1 ,  247
9.2 ,  247
9.3 ,  247
9.4 ,  247
9.5 ,  248
9.6 ,  249
9.7 ,  249
9.8 ,  249
9.9 ,  249
10.0 ,  249
10.1 ,  249
10.2 ,  250
10.3 ,  251
10.4 ,  251
10.5 ,  252
10.6 ,  252
10.7 ,  252
10.8 ,  252
10.9 ,  252
11.0 ,  252
11.1 ,  252
11.2 ,  252
11.3 ,  252
11.4 ,  252
11.5 ,  252
11.6 ,  252
11.7 ,  252
11.8 ,  252
11.9 ,  252
12.0 ,  253
