limit, count
1.0 ,  0
1.1 ,  12
1.2 ,  63
1.3 ,  67
1.4 ,  68
1.5 ,  70
1.6 ,  70
1.7 ,  71
1.8 ,  76
1.9 ,  79
2.0 ,  82
2.1 ,  86
2.2 ,  89
2.3 ,  91
2.4 ,  95
2.5 ,  96
2.6 ,  98
2.7 ,  101
2.8 ,  103
2.9 ,  105
3.0 ,  111
3.1 ,  115
3.2 ,  116
3.3 ,  119
3.4 ,  120
3.5 ,  123
3.6 ,  127
3.7 ,  128
3.8 ,  132
3.9 ,  134
4.0 ,  137
4.1 ,  139
4.2 ,  139
4.3 ,  141
4.4 ,  142
4.5 ,  144
4.6 ,  145
4.7 ,  145
4.8 ,  146
4.9 ,  148
5.0 ,  152
5.1 ,  156
5.2 ,  157
5.3 ,  160
5.4 ,  161
5.5 ,  163
5.6 ,  165
5.7 ,  165
5.8 ,  166
5.9 ,  168
6.0 ,  170
6.1 ,  173
6.2 ,  177
6.3 ,  179
6.4 ,  180
6.5 ,  180
6.6 ,  182
6.7 ,  183
6.8 ,  183
6.9 ,  184
7.0 ,  185
7.1 ,  186
7.2 ,  188
7.3 ,  188
7.4 ,  188
7.5 ,  188
7.6 ,  188
7.7 ,  188
7.8 ,  188
7.9 ,  188
8.0 ,  189
8.1 ,  189
8.2 ,  190
