limit, count
1.0 ,  0
1.1 ,  21
1.2 ,  40
1.3 ,  46
1.4 ,  47
1.5 ,  48
1.6 ,  50
1.7 ,  52
1.8 ,  53
1.9 ,  57
2.0 ,  58
2.1 ,  60
2.2 ,  63
2.3 ,  63
2.4 ,  64
2.5 ,  66
2.6 ,  69
2.7 ,  69
2.8 ,  70
2.9 ,  71
3.0 ,  72
3.1 ,  75
3.2 ,  75
3.3 ,  75
3.4 ,  76
3.5 ,  76
3.6 ,  77
3.7 ,  80
3.8 ,  82
3.9 ,  87
4.0 ,  89
4.1 ,  89
4.2 ,  89
4.3 ,  90
4.4 ,  93
4.5 ,  96
4.6 ,  98
4.7 ,  99
4.8 ,  100
4.9 ,  100
5.0 ,  100
5.1 ,  100
5.2 ,  100
5.3 ,  101
5.4 ,  102
5.5 ,  103
5.6 ,  103
5.7 ,  105
5.8 ,  105
5.9 ,  105
6.0 ,  107
6.1 ,  107
6.2 ,  107
6.3 ,  107
6.4 ,  108
6.5 ,  109
6.6 ,  110
6.7 ,  112
6.8 ,  112
6.9 ,  115
7.0 ,  116
7.1 ,  117
7.2 ,  119
7.3 ,  119
7.4 ,  119
7.5 ,  120
7.6 ,  121
7.7 ,  123
7.8 ,  124
7.9 ,  125
8.0 ,  127
8.1 ,  127
8.2 ,  129
8.3 ,  130
8.4 ,  133
8.5 ,  136
8.6 ,  136
8.7 ,  137
8.8 ,  137
8.9 ,  138
9.0 ,  140
9.1 ,  142
9.2 ,  142
9.3 ,  143
9.4 ,  144
9.5 ,  144
9.6 ,  144
9.7 ,  145
9.8 ,  146
9.9 ,  146
10.0 ,  146
10.1 ,  146
10.2 ,  147
10.3 ,  147
10.4 ,  147
10.5 ,  147
10.6 ,  147
10.7 ,  147
10.8 ,  148
10.9 ,  148
11.0 ,  148
11.1 ,  148
11.2 ,  149
11.3 ,  149
11.4 ,  149
11.5 ,  149
11.6 ,  150
11.7 ,  150
11.8 ,  150
11.9 ,  150
12.0 ,  150
12.1 ,  151
