limit, count
1.0 ,  0
1.1 ,  3
1.2 ,  66
1.3 ,  94
1.4 ,  96
1.5 ,  96
1.6 ,  100
1.7 ,  104
1.8 ,  106
1.9 ,  112
2.0 ,  113
2.1 ,  114
2.2 ,  118
2.3 ,  121
2.4 ,  124
2.5 ,  125
2.6 ,  130
2.7 ,  133
2.8 ,  135
2.9 ,  135
3.0 ,  137
3.1 ,  140
3.2 ,  141
3.3 ,  144
3.4 ,  147
3.5 ,  153
3.6 ,  155
3.7 ,  157
3.8 ,  160
3.9 ,  162
4.0 ,  165
4.1 ,  168
4.2 ,  171
4.3 ,  173
4.4 ,  179
4.5 ,  181
4.6 ,  188
4.7 ,  189
4.8 ,  190
4.9 ,  191
5.0 ,  193
5.1 ,  195
5.2 ,  196
5.3 ,  197
5.4 ,  197
5.5 ,  198
5.6 ,  201
5.7 ,  202
5.8 ,  203
5.9 ,  205
6.0 ,  207
6.1 ,  208
6.2 ,  210
6.3 ,  215
6.4 ,  216
6.5 ,  216
6.6 ,  217
6.7 ,  220
6.8 ,  221
6.9 ,  224
7.0 ,  226
7.1 ,  227
7.2 ,  227
7.3 ,  228
7.4 ,  231
7.5 ,  234
7.6 ,  238
7.7 ,  239
7.8 ,  239
7.9 ,  239
8.0 ,  239
8.1 ,  240
8.2 ,  240
8.3 ,  242
8.4 ,  245
8.5 ,  246
8.6 ,  246
8.7 ,  247
8.8 ,  247
8.9 ,  247
9.0 ,  248
9.1 ,  248
9.2 ,  249
9.3 ,  250
9.4 ,  251
9.5 ,  252
9.6 ,  252
9.7 ,  252
9.8 ,  252
9.9 ,  252
10.0 ,  252
10.1 ,  253
10.2 ,  253
10.3 ,  253
10.4 ,  253
10.5 ,  254
