limit, count
1.0 ,  0
1.1 ,  282
1.2 ,  444
1.3 ,  480
1.4 ,  495
1.5 ,  508
1.6 ,  523
1.7 ,  538
1.8 ,  550
1.9 ,  560
2.0 ,  566
2.1 ,  571
2.2 ,  587
2.3 ,  599
2.4 ,  612
2.5 ,  622
2.6 ,  636
2.7 ,  650
2.8 ,  658
2.9 ,  663
3.0 ,  672
3.1 ,  680
3.2 ,  690
3.3 ,  699
3.4 ,  707
3.5 ,  719
3.6 ,  725
3.7 ,  733
3.8 ,  743
3.9 ,  752
4.0 ,  766
4.1 ,  771
4.2 ,  774
4.3 ,  776
4.4 ,  780
4.5 ,  785
4.6 ,  790
4.7 ,  795
4.8 ,  801
4.9 ,  806
5.0 ,  811
5.1 ,  818
5.2 ,  829
5.3 ,  834
5.4 ,  838
5.5 ,  841
5.6 ,  845
5.7 ,  850
5.8 ,  854
5.9 ,  858
6.0 ,  863
6.1 ,  866
6.2 ,  866
6.3 ,  869
6.4 ,  873
6.5 ,  877
6.6 ,  884
6.7 ,  892
6.8 ,  900
6.9 ,  906
7.0 ,  910
7.1 ,  915
7.2 ,  921
7.3 ,  924
7.4 ,  927
7.5 ,  927
7.6 ,  932
7.7 ,  939
7.8 ,  942
7.9 ,  945
8.0 ,  949
8.1 ,  952
8.2 ,  952
8.3 ,  953
8.4 ,  956
8.5 ,  956
8.6 ,  960
8.7 ,  961
8.8 ,  965
8.9 ,  967
9.0 ,  968
9.1 ,  970
9.2 ,  971
9.3 ,  971
9.4 ,  971
9.5 ,  971
9.6 ,  971
9.7 ,  972
9.8 ,  974
9.9 ,  976
10.0 ,  977
10.1 ,  978
10.2 ,  981
10.3 ,  982
10.4 ,  983
10.5 ,  985
10.6 ,  985
10.7 ,  986
10.8 ,  986
10.9 ,  989
11.0 ,  989
11.1 ,  990
11.2 ,  991
11.3 ,  991
11.4 ,  993
11.5 ,  993
11.6 ,  994
11.7 ,  994
11.8 ,  994
11.9 ,  994
12.0 ,  994
12.1 ,  994
12.2 ,  994
12.3 ,  995
12.4 ,  996
12.5 ,  996
12.6 ,  996
12.7 ,  996
12.8 ,  996
12.9 ,  996
13.0 ,  996
13.1 ,  996
13.2 ,  997
13.3 ,  997
13.4 ,  997
13.5 ,  997
13.6 ,  997
13.7 ,  997
13.8 ,  998
13.9 ,  998
14.0 ,  998
14.1 ,  999
14.2 ,  999
14.3 ,  999
14.4 ,  999
14.5 ,  999
14.6 ,  999
14.7 ,  999
14.8 ,  999
14.9 ,  999
15.0 ,  999
15.1 ,  999
15.2 ,  1000
