limit, count
1.0 ,  0
1.1 ,  10
1.2 ,  46
1.3 ,  53
1.4 ,  54
1.5 ,  54
1.6 ,  55
1.7 ,  57
1.8 ,  58
1.9 ,  62
2.0 ,  66
2.1 ,  66
2.2 ,  70
2.3 ,  70
2.4 ,  73
2.5 ,  76
2.6 ,  79
2.7 ,  82
2.8 ,  84
2.9 ,  89
3.0 ,  93
3.1 ,  94
3.2 ,  96
3.3 ,  98
3.4 ,  103
3.5 ,  103
3.6 ,  104
3.7 ,  106
3.8 ,  107
3.9 ,  110
4.0 ,  114
4.1 ,  115
4.2 ,  115
4.3 ,  118
4.4 ,  120
4.5 ,  125
4.6 ,  126
4.7 ,  126
4.8 ,  127
4.9 ,  128
5.0 ,  128
5.1 ,  128
5.2 ,  132
5.3 ,  133
5.4 ,  133
5.5 ,  135
5.6 ,  137
5.7 ,  137
5.8 ,  138
5.9 ,  140
6.0 ,  141
6.1 ,  143
6.2 ,  147
6.3 ,  151
6.4 ,  153
6.5 ,  154
6.6 ,  155
6.7 ,  156
6.8 ,  157
6.9 ,  158
7.0 ,  161
7.1 ,  163
7.2 ,  165
7.3 ,  170
7.4 ,  170
7.5 ,  173
7.6 ,  177
7.7 ,  178
7.8 ,  179
7.9 ,  180
8.0 ,  180
8.1 ,  181
8.2 ,  183
8.3 ,  185
8.4 ,  185
8.5 ,  186
8.6 ,  188
8.7 ,  188
8.8 ,  188
8.9 ,  188
9.0 ,  188
9.1 ,  190
9.2 ,  191
9.3 ,  191
9.4 ,  192
9.5 ,  192
9.6 ,  192
9.7 ,  192
9.8 ,  193
9.9 ,  193
10.0 ,  193
10.1 ,  193
10.2 ,  193
10.3 ,  193
10.4 ,  194
10.5 ,  194
10.6 ,  194
10.7 ,  195
