limit, count
1.0 ,  0
1.1 ,  289
1.2 ,  483
1.3 ,  514
1.4 ,  529
1.5 ,  553
1.6 ,  570
1.7 ,  586
1.8 ,  606
1.9 ,  613
2.0 ,  620
2.1 ,  632
2.2 ,  640
2.3 ,  656
2.4 ,  669
2.5 ,  681
2.6 ,  689
2.7 ,  704
2.8 ,  713
2.9 ,  724
3.0 ,  730
3.1 ,  740
3.2 ,  755
3.3 ,  763
3.4 ,  772
3.5 ,  781
3.6 ,  787
3.7 ,  795
3.8 ,  807
3.9 ,  813
4.0 ,  826
4.1 ,  837
4.2 ,  839
4.3 ,  842
4.4 ,  851
4.5 ,  855
4.6 ,  856
4.7 ,  862
4.8 ,  863
4.9 ,  868
5.0 ,  871
5.1 ,  874
5.2 ,  875
5.3 ,  880
5.4 ,  884
5.5 ,  887
5.6 ,  892
5.7 ,  897
5.8 ,  900
5.9 ,  902
6.0 ,  903
6.1 ,  906
6.2 ,  910
6.3 ,  910
6.4 ,  913
6.5 ,  917
6.6 ,  919
6.7 ,  921
6.8 ,  926
6.9 ,  928
7.0 ,  929
7.1 ,  930
7.2 ,  933
7.3 ,  938
7.4 ,  941
7.5 ,  942
7.6 ,  943
7.7 ,  946
7.8 ,  948
7.9 ,  948
8.0 ,  949
8.1 ,  950
8.2 ,  951
8.3 ,  951
8.4 ,  956
8.5 ,  961
8.6 ,  961
8.7 ,  965
8.8 ,  966
8.9 ,  970
9.0 ,  971
9.1 ,  973
9.2 ,  973
9.3 ,  973
9.4 ,  974
9.5 ,  976
9.6 ,  977
9.7 ,  979
9.8 ,  979
9.9 ,  980
10.0 ,  981
10.1 ,  983
10.2 ,  983
10.3 ,  986
10.4 ,  986
10.5 ,  987
10.6 ,  987
10.7 ,  987
10.8 ,  987
10.9 ,  990
11.0 ,  991
11.1 ,  991
11.2 ,  991
11.3 ,  992
11.4 ,  992
11.5 ,  992
11.6 ,  993
11.7 ,  993
11.8 ,  994
11.9 ,  994
12.0 ,  995
12.1 ,  995
12.2 ,  996
12.3 ,  996
12.4 ,  996
12.5 ,  998
12.6 ,  998
12.7 ,  998
12.8 ,  998
12.9 ,  998
13.0 ,  998
13.1 ,  998
13.2 ,  998
13.3 ,  998
13.4 ,  998
13.5 ,  1000
