limit, count
1.0 ,  0
1.1 ,  5
1.2 ,  65
1.3 ,  70
1.4 ,  71
1.5 ,  71
1.6 ,  72
1.7 ,  78
1.8 ,  82
1.9 ,  83
2.0 ,  84
2.1 ,  85
2.2 ,  87
2.3 ,  92
2.4 ,  96
2.5 ,  100
2.6 ,  104
2.7 ,  109
2.8 ,  111
2.9 ,  112
3.0 ,  114
3.1 ,  117
3.2 ,  120
3.3 ,  121
3.4 ,  123
3.5 ,  125
3.6 ,  126
3.7 ,  126
3.8 ,  130
3.9 ,  132
4.0 ,  135
4.1 ,  140
4.2 ,  142
4.3 ,  142
4.4 ,  145
4.5 ,  148
4.6 ,  148
4.7 ,  149
4.8 ,  149
4.9 ,  152
5.0 ,  154
5.1 ,  155
5.2 ,  156
5.3 ,  159
5.4 ,  161
5.5 ,  163
5.6 ,  164
5.7 ,  166
5.8 ,  166
5.9 ,  167
6.0 ,  167
6.1 ,  168
6.2 ,  169
6.3 ,  169
6.4 ,  170
6.5 ,  172
6.6 ,  174
6.7 ,  175
6.8 ,  175
6.9 ,  176
7.0 ,  176
7.1 ,  176
7.2 ,  177
7.3 ,  177
7.4 ,  178
7.5 ,  178
7.6 ,  179
7.7 ,  180
7.8 ,  181
7.9 ,  181
8.0 ,  181
8.1 ,  181
8.2 ,  182
8.3 ,  182
8.4 ,  183
8.5 ,  186
8.6 ,  186
8.7 ,  188
8.8 ,  188
8.9 ,  190
9.0 ,  190
9.1 ,  191
9.2 ,  191
9.3 ,  191
9.4 ,  191
9.5 ,  192
9.6 ,  193
9.7 ,  193
9.8 ,  193
9.9 ,  193
10.0 ,  193
10.1 ,  193
10.2 ,  193
10.3 ,  194
