limit, count
1.0 ,  0
1.1 ,  291
1.2 ,  165
1.3 ,  51
1.4 ,  17
1.5 ,  17
1.6 ,  16
1.7 ,  12
1.8 ,  10
1.9 ,  17
2.0 ,  7
2.1 ,  8
2.2 ,  12
2.3 ,  5
2.4 ,  12
2.5 ,  7
2.6 ,  15
2.7 ,  10
2.8 ,  10
2.9 ,  4
3.0 ,  15
3.1 ,  11
3.2 ,  6
3.3 ,  9
3.4 ,  8
3.5 ,  15
3.6 ,  8
3.7 ,  8
3.8 ,  11
3.9 ,  11
4.0 ,  8
4.1 ,  5
4.2 ,  3
4.3 ,  5
4.4 ,  10
4.5 ,  7
4.6 ,  10
4.7 ,  2
4.8 ,  3
4.9 ,  3
5.0 ,  6
5.1 ,  6
5.2 ,  2
5.3 ,  5
5.4 ,  2
5.5 ,  4
5.6 ,  5
5.7 ,  3
5.8 ,  2
5.9 ,  4
6.0 ,  6
6.1 ,  4
6.2 ,  6
6.3 ,  7
6.4 ,  3
6.5 ,  1
6.6 ,  4
6.7 ,  6
6.8 ,  1
6.9 ,  7
7.0 ,  4
7.1 ,  3
7.2 ,  4
7.3 ,  1
7.4 ,  3
7.5 ,  4
7.6 ,  5
7.7 ,  3
7.8 ,  1
7.9 ,  1
8.0 ,  3
8.1 ,  1
8.2 ,  3
8.3 ,  3
8.4 ,  6
8.5 ,  4
8.6 ,  0
8.7 ,  2
8.8 ,  0
8.9 ,  1
9.0 ,  3
9.1 ,  2
9.2 ,  1
9.3 ,  2
9.4 ,  2
9.5 ,  1
9.6 ,  0
9.7 ,  1
9.8 ,  1
9.9 ,  0
10.0 ,  0
10.1 ,  1
10.2 ,  1
10.3 ,  0
10.4 ,  0
10.5 ,  1
10.6 ,  0
10.7 ,  0
10.8 ,  1
10.9 ,  0
11.0 ,  0
11.1 ,  0
11.2 ,  1
11.3 ,  0
11.4 ,  0
11.5 ,  0
11.6 ,  1
11.7 ,  0
11.8 ,  0
11.9 ,  0
12.0 ,  0
12.1 ,  1
