limit, count
1.0 ,  0
1.1 ,  291
1.2 ,  456
1.3 ,  507
1.4 ,  524
1.5 ,  541
1.6 ,  557
1.7 ,  569
1.8 ,  579
1.9 ,  596
2.0 ,  603
2.1 ,  611
2.2 ,  623
2.3 ,  628
2.4 ,  640
2.5 ,  647
2.6 ,  662
2.7 ,  672
2.8 ,  682
2.9 ,  686
3.0 ,  701
3.1 ,  712
3.2 ,  718
3.3 ,  727
3.4 ,  735
3.5 ,  750
3.6 ,  758
3.7 ,  766
3.8 ,  777
3.9 ,  788
4.0 ,  796
4.1 ,  801
4.2 ,  804
4.3 ,  809
4.4 ,  819
4.5 ,  826
4.6 ,  836
4.7 ,  838
4.8 ,  841
4.9 ,  844
5.0 ,  850
5.1 ,  856
5.2 ,  858
5.3 ,  863
5.4 ,  865
5.5 ,  869
5.6 ,  874
5.7 ,  877
5.8 ,  879
5.9 ,  883
6.0 ,  889
6.1 ,  893
6.2 ,  899
6.3 ,  906
6.4 ,  909
6.5 ,  910
6.6 ,  914
6.7 ,  920
6.8 ,  921
6.9 ,  928
7.0 ,  932
7.1 ,  935
7.2 ,  939
7.3 ,  940
7.4 ,  943
7.5 ,  947
7.6 ,  952
7.7 ,  955
7.8 ,  956
7.9 ,  957
8.0 ,  960
8.1 ,  961
8.2 ,  964
8.3 ,  967
8.4 ,  973
8.5 ,  977
8.6 ,  977
8.7 ,  979
8.8 ,  979
8.9 ,  980
9.0 ,  983
9.1 ,  985
9.2 ,  986
9.3 ,  988
9.4 ,  990
9.5 ,  991
9.6 ,  991
9.7 ,  992
9.8 ,  993
9.9 ,  993
10.0 ,  993
10.1 ,  994
10.2 ,  995
10.3 ,  995
10.4 ,  995
10.5 ,  996
10.6 ,  996
10.7 ,  996
10.8 ,  997
10.9 ,  997
11.0 ,  997
11.1 ,  997
11.2 ,  998
11.3 ,  998
11.4 ,  998
11.5 ,  998
11.6 ,  999
11.7 ,  999
11.8 ,  999
11.9 ,  999
12.0 ,  999
12.1 ,  1000
